Gene name,Barramundi perch gene name,Beluga whale gene name,Bicolor damselfish gene name,Black snub-nosed monkey gene name,Blue whale gene name
FBXW11,fbxw11a,FBXW11,fbxw11a,FBXW11,FBXW11
EMSY,emsy,EMSY,emsy,EMSY,EMSY
SNX33P1,,,,,
,,,,,
DPP9,DPP9,DPP9,DPP9,DPP9,DPP9
DPP9,dpp9,DPP9,DPP9,DPP9,DPP9
DPP9,DPP9,DPP9,dpp9,DPP9,DPP9
DPP9,dpp9,DPP9,dpp9,DPP9,DPP9
,,,,,
TRIM26,,TRIM26,,TRIM26,TRIM26
SCPPPQ1,,,,,
SPARCL1,sparcl1,SPARCL1,sparcl1,SPARCL1,SPARCL1
Y_RNA,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
AZGP1,,,,AZGP1,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
AZGP1P1,,,,,
IRF1-AS1,,,,,
RNU6-1077P,,,,,U6
RAN,ran,,ran,,RAN
AZGP1P1,,,,,
,,,,,
Y_RNA,,,,,
IL5,,IL5,,IL5,
,,,,,
ZKSCAN1,,ZKSCAN1,,ZKSCAN1,
ZKSCAN1,,ZKSCAN1,,ZKSCAN1,
MIR142,,,,MIR142,MIR142
MIR4736,,,,,
SUPT4H1,supt4h1,SUPT4H1,supt4h1,SUPT4H1,SUPT4H1
ETV7-AS1,,,,,
HCG22,,,,,
LINC01861,,,,,
,,,,,
FAM114A2,FAM114A2,,FAM114A2,FAM114A2,
FAM114A2,FAM114A2,,FAM114A2,FAM114A2,
FAM114A2,FAM114A2,,FAM114A2,FAM114A2,
FAM114A2,FAM114A2,,FAM114A2,FAM114A2,
,,,,,
ZNF3,,,,ZNF3,ZNF3
SCARNA5,,,,,
RNF43,,RNF43,RNF43,RNF43,RNF43
SCARNA6,,SCARNA6,,,
MYB,myb,MYB,myb,MYB,MYB
SAG,saga,SAG,sagb,SAG,SAG
SAG,sagb,SAG,sagb,SAG,SAG
SAG,saga,SAG,saga,SAG,SAG
SAG,sagb,SAG,saga,SAG,SAG
FBLN2,FBLN2,FBLN2,FBLN2,FBLN2,FBLN2
FBLN2,FBLN2,FBLN2,FBLN2,FBLN2,FBLN2
FBLN2,FBLN2,FBLN2,FBLN2,FBLN2,FBLN2
FBLN2,FBLN2,FBLN2,FBLN2,FBLN2,FBLN2
UNC13D,,UNC13D,UNC13D,UNC13D,UNC13D
PMIS2,,,TMEM91,PMIS2,PMIS2
,,,,,
PPP1R15A,ppp1r15b,PPP1R15A,ppp1r15b,PPP1R15A,PPP1R15A
SIGLEC16,,,,,
,,,,,
SNAPC2,,SNAPC2,,SNAPC2,SNAPC2
,,,,,
DGKD,DGKD,DGKD,DGKD,DGKD,DGKD
,,,,,
GOLT1A,,GOLT1A,,GOLT1A,GOLT1A
,,,,,
Y_RNA,,,,,
,,,,,
RPL21P19,,,,,
,,,,,
,,,,,
LINC00628,,,,,
,,,,,
PPP1R15B-AS1,,,,,
MAST3,MAST3,MAST3,MAST3,MAST3,MAST3
MAST3,MAST3,MAST3,MAST3,MAST3,MAST3
MAST3,MAST3,MAST3,,MAST3,MAST3
MAST3,MAST3,MAST3,,MAST3,MAST3
,,,,,
,,,,,
RPS27P24,,,,,
,,,,,
RNA5SP74,,,,,
,,,,,
RXYLT1,rxylt1,TMEM5,rxylt1,RXYLT1,
RXYLT1,rxylt1,TMEM5,rxylt1,RXYLT1,
,,,,,
,,,,,
UBA5P1,,,,,
,,,,,
ZMYM1,,ZMYM1,,ZMYM1,ZMYM1
SERPINI2,,SERPINI2,,SERPINI2,SERPINI2
SLC26A5,slc26a5,SLC26A5,,SLC26A5,SLC26A5
SLC26A5,slc26a5,SLC26A5,,SLC26A5,SLC26A5
RXYLT1-AS1,,,,,
PABPC1P4,,,,,
KDM2B-DT,,,,,
RNU6-1004P,,,,,
MORN3,morn3,MORN3,morn3,MORN3,MORN3
MFAP3,,MFAP3,,MFAP3,MFAP3
,,,,,
INS-IGF2,,,,,
RPL17P18,,,,,
IQCG,,IQCG,,IQCG,IQCG
,,,,,
TMEM120B,tmem120b,TMEM120B,tmem120b,TMEM120B,TMEM120B
MIR483,,,,,
IGF2-AS,,,,,
,,,,,
INS,ins,INS,ins,INS,INS
INS,ins,INS,ins,INS,INS
INS,ins,INS,ins,INS,INS
INS,insb,INS,ins,INS,INS
INS,ins,INS,insb,INS,INS
INS,ins,INS,insb,INS,INS
INS,ins,INS,insb,INS,INS
INS,insb,INS,insb,INS,INS
IRF1,IRF1,IRF1,,IRF1,IRF1
MYH14,,MYH14,,MYH14,MYH14
,,,,,
,,,,,
,,,,,
LINC00324,,,,,
,,,,,
CTC1,,CTC1,,CTC1,CTC1
RHOF,RHOF,RHOF,rhof,RHOF,RHOF
RHOF,rhof,RHOF,rhof,RHOF,RHOF
RHOF,RHOF,RHOF,RHOF,RHOF,RHOF
RHOF,rhof,RHOF,RHOF,RHOF,RHOF
TH,th,TH,th,TH,TH
RPL12P45,,,,,
EFCAB14P1,,,,,
,,,,,
Y_RNA,,,,,
RN7SL503P,,,,,
SNORA62,,,,,
C1orf146,C1orf146,C1orf146,C1orf146,C1orf146,C1orf146
Y_RNA,,,,,
ACTBP12,,,,,
LINC01089,,,,,
RNU6-858P,,,,,U6
RPL35A,rpl35a,,rpl35a,RPL35A,
NEB,NEB,NEB,,NEB,NEB
NEB,NEB,NEB,,NEB,NEB
GLMN,glmna,GLMN,glmnb,GLMN,GLMN
GLMN,glmnb,GLMN,glmnb,GLMN,GLMN
GLMN,glmna,GLMN,glmna,GLMN,GLMN
GLMN,glmnb,GLMN,glmna,GLMN,GLMN
RNU6-621P,,U6,,,U6
,,,,,
LMLN-AS1,,,,,
RNU6-821P,,,,,
TUBB8P8,,,,,
,,,,,
RNU6-860P,,U6,,,U6
CICP6,,,,,
SEPTIN14P3,,,,,
,,,,,
LMLN,LMLN,LMLN,LMLN,LMLN,LMLN
AGAP2,AGAP2,AGAP2,agap2,AGAP2,AGAP2
AGAP2,agap2,AGAP2,agap2,AGAP2,AGAP2
AGAP2,AGAP2,AGAP2,AGAP2,AGAP2,AGAP2
AGAP2,agap2,AGAP2,AGAP2,AGAP2,AGAP2
,,,,,
,,,,,
RNA5SP199,,,,,
,,,,,
,,,,,
,,,,,
BAIAP3,BAIAP3,BAIAP3,BAIAP3,BAIAP3,BAIAP3
RNU6-556P,,,,,
PPP1R2B,ppp1r2,PPP1R2,ppp1r2,,
SGCD,sgcd,SGCD,sgcd,,SGCD
RPAP2,,RPAP2,rpap2,RPAP2,
RPAP2,,RPAP2,rpap2,RPAP2,
MIR26A2,,,,MIR26A2,MIR26A2
BICDL1,BICDL1,BICDL1,BICDL1,BICDL1,BICDL1
RN7SL824P,,,,,
,,,,,
HMGB3P9,,,,,
RNU4-59P,,U4,,,U4
RNU4-59P,,U4,,,U4
RNU4-59P,,U4,,,U4
DIMT1,dimt1l,DIMT1,dimt1l,DIMT1,DIMT1
,,,,,
H3P3,,,,,
CCNJP2,,,,,
OR10X1,,,,,
OR2T27,,,,,
,,,,,
GORASP1,GORASP1,GORASP1,gorasp1a,GORASP1,GORASP1
GORASP1,gorasp1a,GORASP1,gorasp1a,GORASP1,GORASP1
GORASP1,GORASP1,GORASP1,GORASP1,GORASP1,GORASP1
GORASP1,gorasp1a,GORASP1,GORASP1,GORASP1,GORASP1
OR6K1P,,,,,
RAB35,rab35b,RAB35,rab35b,RAB35,RAB35
MIR4686,,,,,
OR6K3,,,,,
ASCL2,ascl1a,ASCL2,ascl1a,ASCL2,ASCL2
ASCL2,ascl1b,ASCL2,ascl1a,ASCL2,ASCL2
ASCL2,ascl1a,ASCL2,ascl1b,ASCL2,ASCL2
ASCL2,ascl1b,ASCL2,ascl1b,ASCL2,ASCL2
C11orf21,,,,C11orf21,
OR6K4P,,,,,
OR6K5P,,,,,
OR2AQ1P,,,,,
OR10AA1P,,,,,
MNDA,,,,MNDA,
TSPAN32,,TSPAN32,,TSPAN32,
OR10J3,,OR10J3,,,OR10J3
OR14A16,,,,,
HSD17B7P1,,,,,
OR6R1P,,,,,
GCN1,GCN1,GCN1,GCN1,GCN1,GCN1
OR11L1,OR6Q1,,,,
NLRP1,,,,NLRP1,
TRIM58,,TRIM58,,TRIM58,TRIM58
OR2W3,,,,OR2W3,
OR2AJ1,,,,,
CLK3P2,,,,,
OR2X1P,,,,,
OR2L8,,,,,
OR6Y1,,,,,
TLR12P,,,,,
,,,,,
ZSCAN20,,ZSCAN20,,ZSCAN20,ZSCAN20
,,,,,
COMP,comp,COMP,comp,COMP,COMP
OR2T6,,,,,
OR2M1P,,,,,
OR2M5,,,,,
OR2M2,,,,,
GM2AP2,,,,,
CYCSP53,,,,,
MYOC,MYOC,MYOC,myoc,MYOC,MYOC
MYOC,myoc,MYOC,myoc,MYOC,MYOC
MYOC,MYOC,MYOC,MYOC,MYOC,MYOC
MYOC,myoc,MYOC,MYOC,MYOC,MYOC
,,,,,
GABRD,GABRD,GABRD,GABRD,GABRD,GABRD
RNU6-878P,,U6,,,U6
RNU6-878P,,U6,,,U6
CD81-AS1,,,,,
Y_RNA,,,,,
,,,,,
DGKZ,,DGKZ,DGKZ,DGKZ,DGKZ
DGKZ,DGKZ,DGKZ,DGKZ,DGKZ,DGKZ
DGKZ,DGKZ,DGKZ,DGKZ,DGKZ,DGKZ
DGKZ,,DGKZ,DGKZ,DGKZ,DGKZ
DGKZ,DGKZ,DGKZ,DGKZ,DGKZ,DGKZ
DGKZ,DGKZ,DGKZ,DGKZ,DGKZ,DGKZ
MIR4498,,,,,
RPLP0,rplp0,RPLP0,rplp0,RPLP0,
RPLP0,rplp0,RPLP0,rplp0,RPLP0,
RPLP0,rplp0,RPLP0,rplp0,RPLP0,
RPLP0,rplp0,RPLP0,rplp0,RPLP0,
RPL7P22,,,,,
H2BL1P,,,,,
Y_RNA,,,,,
MIR4804,,,,,
RPL35AP13,,,,,
,,,,,
FCHO2-DT,,,,,
CTDNEP1P2,,,,,
CHP1P1,,,,,
EFNA5,efna5b,EFNA5,EFNA5,EFNA5,EFNA5
EFNA5,EFNA5,EFNA5,EFNA5,EFNA5,EFNA5
EFNA5,efna5b,EFNA5,EFNA5,EFNA5,EFNA5
EFNA5,EFNA5,EFNA5,EFNA5,EFNA5,EFNA5
UPF1,upf1,UPF1,UPF1,UPF1,UPF1
UPF1,upf1,UPF1,upf1,UPF1,UPF1
PRKCZ-DT,,,,,
,,,,,
,,,,,
ZBTB17,ZBTB17,ZBTB17,,ZBTB17,ZBTB17
ZBTB17,ZBTB17,ZBTB17,,ZBTB17,ZBTB17
,,,,,
RN7SL782P,,,,,
RN7SKP122,,,,,
,,,,,
,,,,,
GIMAP7,,,,GIMAP7,
,,,,,
HNRNPKP1,,,,,
SENP5,,SENP5,,SENP5,SENP5
,,,,,
CUL1P1,,,,,
ALDH7A1P3,,,,,
,,,,,
GIMAP4,,GIMAP4,,GIMAP4,GIMAP4
GRXCR2,GRXCR2,,GRXCR2,GRXCR2,GRXCR2
CDK7,cdk7,CDK7,cdk7,CDK7,CDK7
,,,,,
TRPC6P3,,,,,
GIMAP6,,GIMAP6,,GIMAP6,
,,,,,
TMEM176B,,TMEM176B,,TMEM176B,TMEM176B
ZNF561-AS1,,,,,
MELTF,MELTF,MELTF,,MELTF,MELTF
MELTF,MELTF,MELTF,,MELTF,MELTF
MELTF,MELTF,MELTF,,MELTF,MELTF
MELTF,MELTF,MELTF,,MELTF,MELTF
OLFM2,OLFM2,OLFM2,olfm2a,,OLFM2
OLFM2,olfm2a,OLFM2,olfm2a,,OLFM2
OLFM2,OLFM2,OLFM2,OLFM2,,OLFM2
OLFM2,olfm2a,OLFM2,OLFM2,,OLFM2
,,,,,
,,,,,
,,,,,
,,,,,
TBC1D3P6,,,,,
SRARP,,SRARP,,SRARP,SRARP
AGAP3,AGAP3,AGAP3,AGAP3,AGAP3,AGAP3
,,,,,
CEACAMP7,,,,,
PSG11,,,,,
HSPB7,HSPB7,HSPB7,HSPB7,HSPB7,HSPB7
HSPB7,hspb7,HSPB7,HSPB7,HSPB7,HSPB7
HSPB7,HSPB7,HSPB7,hspb7,HSPB7,HSPB7
HSPB7,hspb7,HSPB7,hspb7,HSPB7,HSPB7
CEACAMP8,,,,,
PSG2,,,,,
MOGS,mogs,MOGS,mogs,MOGS,MOGS
CEACAMP9,,,,,
PSG3,,,,,
CLCNKA,,,,CLCNKA,
CCDC125,,CCDC125,,CCDC125,CCDC125
DLG1,,DLG1,,DLG1,DLG1
PSG8,,,,,
,,,,,
IL1R2,,IL1R2,,IL1R2,IL1R2
IL1R2,,IL1R2,,IL1R2,IL1R2
CFL1P5,,,,,
CHCHD2P2,,,,,
NDUFB9P1,,,,,
AK6,zgc:86811,AK6,zgc:86811,AK6,AK6
AK6,zgc:86811,AK6,zgc:86811,AK6,AK6
CEACAMP6,,,,,
PSG8-AS1,,,,,
PSG1,,,,,
PXN,,,,PXN,PXN
KRTAP4-6,,,,,
IGBP1C,igbp1,,igbp1,,
IGBP1C,igbp1,,igbp1,,
KRTAP4-9,,,,,
TBC1D3K,,,,,
KRTAP4-7,,,,KRTAP4-7,
RAD17,rad17,RAD17,rad17,RAD17,RAD17
OR1R1P,,,,,
KRTAP2-2,,,,,
KRTAP2-2,,,,,
TMEM238L,,,,,TMEM238L
KRT26,,,,KRT26,
FAM131C2P,,,,,
FAM131C,fam131c,,fam131c,,FAM131C
FAM131C,fam131c,,fam131c,,FAM131C
WDR12,wdr12,WDR12,wdr12,,WDR12
WDR12,wdr12,WDR12,wdr12,,WDR12
KRTAP4-16,,,,,
TBC1D3D,,,,,
,,,,,
OR2T8,,,,,
CYTH2,CYTH2,CYTH2,CYTH2,CYTH2,CYTH2
ZBTB2P1,,,,,
FHAD1-AS1,,,,,
,,,,,
EFHD2-AS1,,,,,
EFHD2,efhd2,EFHD2,efhd2,EFHD2,EFHD2
,,,,,
GALNTL5,galnt6,,galnt6,GALNTL5,GALNTL5
GALNTL5,galnt11,,galnt6,GALNTL5,GALNTL5
GALNTL5,galnt6,,galnt6,GALNTL5,GALNTL5
GALNTL5,galnt11,,galnt6,GALNTL5,GALNTL5
CTRC,,CTRC,,CTRC,CTRC
TNFSF12,,TNFSF12,,TNFSF12,
,,,,,
TCF3,tcf3b,TCF3,tcf3b,TCF3,TCF3
TCF3,tcf3a,TCF3,tcf3b,TCF3,TCF3
TCF3,tcf3b,TCF3,tcf3a,TCF3,TCF3
TCF3,tcf3a,TCF3,tcf3a,TCF3,TCF3
,,,,,
CD3D,,CD3D,,CD3D,CD3D
OR6F1,,,,,
,,,,,
,,,,,
,,,,,
TNFSF12-TNFSF13,,,,,
OR14K1,,,,,
PSMA2P3,,,,,
OR9H1P,,,,,
DAZAP2P1,,,,,
OR10K1,,,,,
OR10K1,,,,,
OR10K1,,,,,
OR10K1,,,,,
SUMO1,sumo1,,sumo1,,SUMO1
SUMO1,sumo1,,sumo1,,SUMO1
SUMO1,sumo1,,sumo1,,SUMO1
SUMO1,sumo1,,sumo1,,SUMO1
OR2T12,,,,,
OR2T33,,,,,
CD3G,,CD3G,,CD3G,CD3G
ZBTB8A,zbtb8a,ZBTB8A,zbtb8a,ZBTB8A,ZBTB8A
VAT1,vat1,VAT1,VAT1,VAT1,VAT1
VAT1,VAT1,VAT1,VAT1,VAT1,VAT1
VAT1,vat1,VAT1,vat1,VAT1,VAT1
VAT1,VAT1,VAT1,vat1,VAT1,VAT1
PAXIP1,paxip1,PAXIP1,paxip1,PAXIP1,PAXIP1
ZBTB8OS,zbtb8os,ZBTB8OS,zbtb8os,,ZBTB8OS
ZBTB8OS,zbtb8os,ZBTB8OS,zbtb8os,,ZBTB8OS
RPL21P4,,,,,
,,,,,
NBR2,,,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
CASP1,,CASP1,,,
,,,,,
,,,,,
,,,,,
BRCA1P1,,,,,
,,,,,
NBR1,nbr1a,,,NBR1,NBR1
NBR1,nbr1a,,,NBR1,NBR1
NBR1,,,,NBR1,NBR1
NBR1,nbr1a,,nbr1a,NBR1,NBR1
NBR1,nbr1a,,nbr1a,NBR1,NBR1
NBR1,,,nbr1a,NBR1,NBR1
RPL39P14,,,,,
NOP58,nop58,,nop58,NOP58,NOP58
RN7SL432P,,,,,
NRAS,,NRAS,,NRAS,NRAS
RN7SKP280,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
RNY1P13,,,,,
,,,,,
SIKE1,SIKE1,SIKE1,SIKE1,SIKE1,SIKE1
,,,,,
UBE3C,ube3c,UBE3C,ube3c,UBE3C,UBE3C
,,,,,
RPS20P31,,,,,
NME2P1,,,,,
RNU4-2,,U4,,U4,U4
RNU4-1,,U4,,U4,U4
HTR1DP1,,,,,
,,,,,
,,,,,
LINC00942,,,,,
WNT5B,wnt5b,WNT5B,wnt5b,WNT5B,WNT5B
OR2T29,,,,,
MIR6859-1,,,,,
MIR1302-2HG,,,,,
MIR1302-2,,,,,
FAM138A,,,,,
OR4G4P,,,,,
OR4F5,,,,,
CLPB,CLPB,CLPB,CLPB,CLPB,CLPB
,,,,,
CICP27,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
FBXL14,FBXL14,FBXL14,FBXL14,,FBXL14
FBXL14,fbxl14a,FBXL14,FBXL14,,FBXL14
FBXL14,FBXL14,FBXL14,fbxl14a,,FBXL14
FBXL14,fbxl14a,FBXL14,fbxl14a,,FBXL14
FBXL14,FBXL14,FBXL14,FBXL14,,FBXL14
FBXL14,fbxl14a,FBXL14,FBXL14,,FBXL14
FBXL14,FBXL14,FBXL14,fbxl14a,,FBXL14
