name	nomenclature	concept_id	gene_claim_name	source_db_name	source_db_version
PROC	Gene Name	hgnc:9451	PROC	FDA	5-Jun-23
TACR3	Gene Name	hgnc:11528	TACR3	DTC	5-Jun-23
CNTRL	Gene Symbol	hgnc:1858	CNTRL	HGNC	20230501
CNTRL	Gene Symbol	hgnc:1858	CNTRL	Ensembl	109
CNTRL	Gene Symbol	hgnc:1858	CNTRL	NCBI	20230501
BORCS8-MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	HGNC	20230501
MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	HGNC	20230501
MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	Ensembl	109
BORCS8-MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	Ensembl	109
MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	NCBI	20230501
BORCS8-MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	NCBI	20230501
MEF2B	Gene Symbol	hgnc:39979	BORCS8-MEF2B	CarisMolecularIntelligence	5-Jun-23
PALB2	Gene Name	hgnc:26144	PALB2	CGI	5-Jun-23
BCL7A	Gene Symbol	hgnc:1004	BCL7A	HGNC	20230501
DTD2	Gene Symbol	hgnc:20277	DTD2	Ensembl	109
BCL7A	Gene Symbol	hgnc:1004	BCL7A	Ensembl	109
BCL7A	Gene Symbol	hgnc:1004	BCL7A	NCBI	20230501
CYP3A4	Gene Name	hgnc:2637	CYP3A4	NCI	14-Sep-17
HOXA11	Gene Symbol	hgnc:5101	HOXA11	FoundationOneGenes	5-Jun-23
DOCK10	Gene Symbol	hgnc:23479	DOCK10	HGNC	20230501
DOCK10	Gene Symbol	hgnc:23479	DOCK10	NCBI	20230501
DOCK10	Gene Symbol	hgnc:23479	DOCK10	Ensembl	109
ARRB1	Gene Symbol	hgnc:711	ARRB1	HGNC	20230501
ARRB1	Gene Symbol	hgnc:711	ARRB1	NCBI	20230501
ARRB1	Gene Symbol	hgnc:711	ARRB1	Ensembl	109
NF2	Gene Symbol	hgnc:7773	NF2	HGNC	20230501
NF2	Gene Symbol	hgnc:7773	NF2	Ensembl	109
NF2	Gene Symbol	hgnc:7773	NF2	NCBI	20230501
CTCF	Gene Symbol	hgnc:13723	CTCF	MskImpact	15-May
POU5F1	Gene Symbol	hgnc:9221	POU5F1	HGNC	20230501
POU5F1	Gene Symbol	hgnc:9221	POU5F1	NCBI	20230501
POU5F1	Gene Symbol	hgnc:9221	POU5F1	Ensembl	109
RBL2	Gene Symbol	hgnc:9894	RBL2	HGNC	20230501
RBL2	Gene Symbol	hgnc:9894	RBL2	Ensembl	109
RBL2	Gene Symbol	hgnc:9894	RBL2	NCBI	20230501
PIK3CA	Gene Symbol	hgnc:8975	PIK3CA	Tempus	11-Nov-18
APOE	Gene Name	hgnc:613	APOE	NCI	14-Sep-17
NCOR2	Gene Symbol	hgnc:7673	NCOR2	HGNC	20230501
NCOR2	Gene Symbol	hgnc:7673	NCOR2	Ensembl	109
NCOR2	Gene Symbol	hgnc:7673	NCOR2	NCBI	20230501
PAFAH1B2	Gene Symbol	hgnc:8575	PAFAH1B2	HGNC	20230501
PAFAH1B2	Gene Symbol	hgnc:8575	PAFAH1B2	Ensembl	109
PAFAH1B2	Gene Symbol	hgnc:8575	PAFAH1B2	NCBI	20230501
ARID1B	Gene Symbol	hgnc:18040	ARID1B	HGNC	20230501
ARID1B	Gene Symbol	hgnc:18040	ARID1B	NCBI	20230501
ARID1B	Gene Symbol	hgnc:18040	ARID1B	Ensembl	109
COL1A2	Gene Symbol	hgnc:2198	COL1A2	HGNC	20230501
COL1A2	Gene Symbol	hgnc:2198	COL1A2	Ensembl	109
COL1A2	Gene Symbol	hgnc:2198	COL1A2	NCBI	20230501
TJP1	Gene Symbol	hgnc:11827	TJP1	HGNC	20230501
TJP1	Gene Symbol	hgnc:11827	TJP1	Ensembl	109
TJP1	Gene Symbol	hgnc:11827	TJP1	NCBI	20230501
LMNA	Gene Name	hgnc:6636	LMNA	DTC	5-Jun-23
MIA	Gene Symbol	hgnc:7076	MIA	HGNC	20230501
MIA	Gene Symbol	hgnc:7076	MIA	Ensembl	109
MIA	Gene Symbol	hgnc:7076	MIA	NCBI	20230501
MAT1A	Gene Name	hgnc:6903	MAT1A	NCI	14-Sep-17
TCIM	Gene Symbol	hgnc:1357	TCIM	HGNC	20230501
TCIM	Gene Symbol	hgnc:1357	TCIM	Ensembl	109
TCIM	Gene Symbol	hgnc:1357	TCIM	NCBI	20230501
RNASEH2A	Gene Name	hgnc:18518	RNASEH2A	NCI	14-Sep-17
SEPTIN6	Gene Symbol	hgnc:15848	SEPTIN6	HGNC	20230501
SEPTIN6	Gene Symbol	hgnc:15848	SEPTIN6	NCBI	20230501
SEPTIN6	Gene Symbol	hgnc:15848	SEPTIN6	Ensembl	109
PPARA	Gene Name	hgnc:9232	PPARA	DTC	5-Jun-23
RET	Gene Symbol	hgnc:9967	RET	MskImpact	15-May
SLC22A7	Gene Name	hgnc:10971	SLC22A7	DTC	5-Jun-23
MAP2K2	Gene Name	hgnc:6842	MAP2K2	DTC	5-Jun-23
MAP3K14	Gene Symbol	hgnc:6853	MAP3K14	IDG	15-Jul-19
MAFB	Gene Symbol	hgnc:6408	MAFB	HGNC	20230501
MAFB	Gene Symbol	hgnc:6408	MAFB	NCBI	20230501
MAFB	Gene Symbol	hgnc:6408	MAFB	Ensembl	109
MAFB	Gene Symbol	hgnc:6408	MAFB	FoundationOneGenes	5-Jun-23
MAP2K1	Gene Symbol	hgnc:6840	MAP2K1	FoundationOneGenes	5-Jun-23
FGFR3	Gene Name	hgnc:3690	FGFR3	CGI	5-Jun-23
TG	Gene Name	hgnc:11764	TG	NCI	14-Sep-17
HLA-DQB1	Gene Symbol	hgnc:4944	HLA-DQB1	HGNC	20230501
HLA-DQB1	Gene Symbol	hgnc:4944	HLA-DQB1	NCBI	20230501
HLA-DQB1	Gene Symbol	hgnc:4944	HLA-DQB1	Ensembl	109
GPR146	Gene Symbol	hgnc:21718	GPR146	IDG	15-Jul-19
AGTR1	Gene Name	hgnc:336	AGTR1	DTC	5-Jun-23
SNX29	Gene Symbol	hgnc:30542	SNX29	HGNC	20230501
SNX29	Gene Symbol	hgnc:30542	SNX29	Ensembl	109
SNX29	Gene Symbol	hgnc:30542	SNX29	NCBI	20230501
IRS2	Gene Symbol	hgnc:6126	IRS2	HGNC	20230501
IRS2	Gene Symbol	hgnc:6126	IRS2	Ensembl	109
IRS2	Gene Symbol	hgnc:6126	IRS2	NCBI	20230501
IRS2	Gene Name	hgnc:6126	IRS2	NCI	14-Sep-17
CCR2	Gene Name	hgnc:1603	CCR2	NCI	14-Sep-17
RAC1	Gene Symbol	hgnc:9801	RAC1	CarisMolecularIntelligence	5-Jun-23
NEK4	Gene Name	hgnc:11399	NEK4	DTC	5-Jun-23
SDHA	Gene Symbol	hgnc:10680	SDHA	HGNC	20230501
SDHA	Gene Symbol	hgnc:10680	SDHA	Ensembl	109
SDHA	Gene Symbol	hgnc:10680	SDHA	NCBI	20230501
TAL2	Gene Symbol	hgnc:11557	TAL2	HGNC	20230501
TAL2	Gene Symbol	hgnc:11557	TAL2	Ensembl	109
TAL2	Gene Symbol	hgnc:11557	TAL2	NCBI	20230501
PPARG	Gene Name	hgnc:9236	PPARG	DTC	5-Jun-23
PRKCG	Gene Name	hgnc:9402	PRKCG	DTC	5-Jun-23
INPP4A	Gene Symbol	hgnc:6074	INPP4A	HGNC	20230501
INPP4A	Gene Symbol	hgnc:6074	INPP4A	NCBI	20230501
INPP4A	Gene Symbol	hgnc:6074	INPP4A	Ensembl	109
CGB5	Gene Name	hgnc:16452	CGB5	NCI	14-Sep-17
PTCH2	Gene Symbol	hgnc:9586	PTCH2	HGNC	20230501
PTCH2	Gene Symbol	hgnc:9586	PTCH2	Ensembl	109
PTCH2	Gene Symbol	hgnc:9586	PTCH2	NCBI	20230501
RYBP	Gene Symbol	hgnc:10480	RYBP	HGNC	20230501
RYBP	Gene Symbol	hgnc:10480	RYBP	Ensembl	109
RYBP	Gene Symbol	hgnc:10480	RYBP	NCBI	20230501
ACTC1	Gene Symbol	hgnc:143	ACTC1	HGNC	20230501
ACTC1	Gene Symbol	hgnc:143	ACTC1	NCBI	20230501
ACTC1	Gene Symbol	hgnc:143	ACTC1	Ensembl	109
NUTM2A	Gene Symbol	hgnc:23438	NUTM2A	HGNC	20230501
DTD2	Gene Symbol	hgnc:20277	DTD2	NCBI	20230501
NUTM2A	Gene Symbol	hgnc:23438	NUTM2A	NCBI	20230501
NUTM2A	Gene Symbol	hgnc:23438	NUTM2A	Ensembl	109
HEY1	Gene Symbol	hgnc:4880	HEY1	HGNC	20230501
HEY1	Gene Symbol	hgnc:4880	HEY1	NCBI	20230501
HEY1	Gene Symbol	hgnc:4880	HEY1	Ensembl	109
SERPINH1	Gene Name	hgnc:1546	SERPINH1	NCI	14-Sep-17
MST1P2	Gene Symbol	hgnc:7383	MST1P2	HGNC	20230501
MST1P2	Gene Symbol	hgnc:7383	MST1P2	NCBI	20230501
MST1P2	Gene Symbol	hgnc:7383	MST1P2	Ensembl	109
FH	Gene Symbol	hgnc:3700	FH	Tempus	11-Nov-18
GFAP	Gene Symbol	hgnc:4235	GFAP	HGNC	20230501
GFAP	Gene Symbol	hgnc:4235	GFAP	NCBI	20230501
GFAP	Gene Symbol	hgnc:4235	GFAP	Ensembl	109
BRAF	Gene Symbol	hgnc:1097	BRAF	MskImpact	15-May
MECOM	Gene Symbol	hgnc:3498	MECOM	HGNC	20230501
MECOM	Gene Symbol	hgnc:3498	MECOM	Ensembl	109
MECOM	Gene Symbol	hgnc:3498	MECOM	NCBI	20230501
MPHOSPH8	Gene Symbol	hgnc:29810	MPHOSPH8	HGNC	20230501
MPHOSPH8	Gene Symbol	hgnc:29810	MPHOSPH8	Ensembl	109
MPHOSPH8	Gene Symbol	hgnc:29810	MPHOSPH8	NCBI	20230501
KMT2D	Gene Symbol	hgnc:7133	KMT2D	CarisMolecularIntelligence	5-Jun-23
TNF	Gene Name	hgnc:11892	TNF	NCI	14-Sep-17
PPARA	NCBI Gene Name	hgnc:9232	PPARA	BaderLab	14-Feb
CSNK1D	Gene Name	hgnc:2452	CSNK1D	DTC	5-Jun-23
NIN	Gene Symbol	hgnc:14906	NIN	HGNC	20230501
NIN	Gene Symbol	hgnc:14906	NIN	NCBI	20230501
NIN	Gene Symbol	hgnc:14906	NIN	Ensembl	109
NIN	Gene Symbol	hgnc:14906	NIN	FoundationOneGenes	5-Jun-23
TSHR	Gene Symbol	hgnc:12373	TSHR	MskImpact	15-May
PPP1CB	Gene Symbol	hgnc:9282	PPP1CB	HGNC	20230501
PPP1CB	Gene Symbol	hgnc:9282	PPP1CB	NCBI	20230501
PPP1CB	Gene Symbol	hgnc:9282	PPP1CB	Ensembl	109
SDHAF2	Gene Symbol	hgnc:26034	SDHAF2	HGNC	20230501
SDHAF2	Gene Symbol	hgnc:26034	SDHAF2	NCBI	20230501
SDHAF2	Gene Symbol	hgnc:26034	SDHAF2	Ensembl	109
MYC	Gene Name	hgnc:7553	MYC	NCI	14-Sep-17
GNAS	Gene Symbol	hgnc:4392	GNAS	Tempus	11-Nov-18
EMP2	Gene Symbol	hgnc:3334	EMP2	HGNC	20230501
EMP2	Gene Symbol	hgnc:3334	EMP2	NCBI	20230501
EMP2	Gene Symbol	hgnc:3334	EMP2	Ensembl	109
EMP2	Gene Name	hgnc:3334	EMP2	NCI	14-Sep-17
SLC6A2	Gene Name	hgnc:11048	SLC6A2	DTC	5-Jun-23
MAX	Gene Symbol	hgnc:6913	MAX	Oncomine	v3
KIF1B	Gene Symbol	hgnc:16636	KIF1B	HGNC	20230501
KIF1B	Gene Symbol	hgnc:16636	KIF1B	NCBI	20230501
KIF1B	Gene Symbol	hgnc:16636	KIF1B	Ensembl	109
RBM15	Gene Symbol	hgnc:14959	RBM15	HGNC	20230501
RBM15	Gene Symbol	hgnc:14959	RBM15	Ensembl	109
RBM15	Gene Symbol	hgnc:14959	RBM15	NCBI	20230501
SS18L1	Gene Symbol	hgnc:15592	SS18L1	HGNC	20230501
SS18L1	Gene Symbol	hgnc:15592	SS18L1	Ensembl	109
SS18L1	Gene Symbol	hgnc:15592	SS18L1	NCBI	20230501
SS18L1	Gene Symbol	hgnc:15592	SS18L1	CarisMolecularIntelligence	5-Jun-23
XPA	Gene Name	hgnc:12814	XPA	NCI	14-Sep-17
POLB	Gene Name	hgnc:9174	POLB	DTC	5-Jun-23
KCNK7	Gene Symbol	hgnc:6282	KCNK7	IDG	15-Jul-19
H2AC11	Gene Symbol	hgnc:4737	H2AC11	HGNC	20230501
H2AC11	Gene Symbol	hgnc:4737	H2AC11	NCBI	20230501
H2AC11	Gene Symbol	hgnc:4737	H2AC11	Ensembl	109
CSK	Gene Name	hgnc:2444	CSK	DTC	5-Jun-23
PAX8	Gene Symbol	hgnc:8622	PAX8	HGNC	20230501
PAX8	Gene Symbol	hgnc:8622	PAX8	NCBI	20230501
PAX8	Gene Symbol	hgnc:8622	PAX8	Ensembl	109
ERCC4	Gene Symbol	hgnc:3436	ERCC4	HGNC	20230501
ERCC4	Gene Symbol	hgnc:3436	ERCC4	Ensembl	109
ERCC4	Gene Symbol	hgnc:3436	ERCC4	NCBI	20230501
RAD51D	Gene Symbol	hgnc:9823	RAD51D	MskImpact	15-May
SULT2A1	Gene Name	hgnc:11458	SULT2A1	DTC	5-Jun-23
HRAS	Gene Symbol	hgnc:5173	HRAS	MskImpact	15-May
SEPTIN5	Gene Symbol	hgnc:9164	SEPTIN5	HGNC	20230501
SEPTIN5	Gene Symbol	hgnc:9164	SEPTIN5	NCBI	20230501
SEPTIN5	Gene Symbol	hgnc:9164	SEPTIN5	Ensembl	109
SCG5	Gene Symbol	hgnc:10816	SCG5	HGNC	20230501
SCG5	Gene Symbol	hgnc:10816	SCG5	NCBI	20230501
SCG5	Gene Symbol	hgnc:10816	SCG5	Ensembl	109
SCG5	Gene Symbol	hgnc:10816	SCG5	Tempus	11-Nov-18
CSF1R	Gene Symbol	hgnc:2433	CSF1R	FoundationOneGenes	5-Jun-23
GPR65	Gene Symbol	hgnc:4517	GPR65	IDG	15-Jul-19
PCM1	Gene Symbol	hgnc:8727	PCM1	HGNC	20230501
PCM1	Gene Symbol	hgnc:8727	PCM1	Ensembl	109
PCM1	Gene Symbol	hgnc:8727	PCM1	NCBI	20230501
BCL2L1	Gene Symbol	hgnc:992	BCL2L1	FoundationOneGenes	5-Jun-23
AQP9	Gene Symbol	hgnc:643	AQP9	HGNC	20230501
AQP9	Gene Symbol	hgnc:643	AQP9	NCBI	20230501
AQP9	Gene Symbol	hgnc:643	AQP9	Ensembl	109
AQP9	Gene Name	hgnc:643	AQP9	NCI	14-Sep-17
INPP5D	Gene Symbol	hgnc:6079	INPP5D	HGNC	20230501
INPP5D	Gene Symbol	hgnc:6079	INPP5D	Ensembl	109
INPP5D	Gene Symbol	hgnc:6079	INPP5D	NCBI	20230501
INPP5D	Gene Name	hgnc:6079	INPP5D	DTC	5-Jun-23
SOCS2	Gene Symbol	hgnc:19382	SOCS2	FoundationOneGenes	5-Jun-23
ID3	Gene Symbol	hgnc:5362	ID3	HGNC	20230501
ID3	Gene Symbol	hgnc:5362	ID3	NCBI	20230501
ID3	Gene Symbol	hgnc:5362	ID3	Ensembl	109
P2RY8	Gene Symbol	hgnc:15524	P2RY8	CarisMolecularIntelligence	5-Jun-23
HRAS	Gene Name	hgnc:5173	HRAS	NCI	14-Sep-17
FGFR4	Gene Symbol	hgnc:3691	FGFR4	CarisMolecularIntelligence	5-Jun-23
ADSS2	Gene Symbol	hgnc:292	ADSS2	HGNC	20230501
DDT	Gene Symbol	hgnc:2732	DDT	HGNC	20230501
ADSS2	Gene Symbol	hgnc:292	ADSS2	NCBI	20230501
ADSS2	Gene Symbol	hgnc:292	ADSS2	Ensembl	109
ADSS	Gene Name	hgnc:292	ADSS2	NCI	14-Sep-17
BRCA2	Gene Symbol	hgnc:1101	BRCA2	HGNC	20230501
BRCA2	Gene Symbol	hgnc:1101	BRCA2	Ensembl	109
BRCA2	Gene Symbol	hgnc:1101	BRCA2	NCBI	20230501
XPC	Gene Symbol	hgnc:12816	XPC	CarisMolecularIntelligence	5-Jun-23
POLH	Gene Symbol	hgnc:9181	POLH	Tempus	11-Nov-18
SRI	Gene Symbol	hgnc:11292	SRI	HGNC	20230501
SRI	Gene Symbol	hgnc:11292	SRI	NCBI	20230501
SRI	Gene Symbol	hgnc:11292	SRI	Ensembl	109
IDH1	Gene Name	hgnc:5382	IDH1	FDA	5-Jun-23
PRKCD	Gene Name	hgnc:9399	PRKCD	NCI	14-Sep-17
FNBP1	Gene Symbol	hgnc:17069	FNBP1	HGNC	20230501
FNBP1	Gene Symbol	hgnc:17069	FNBP1	NCBI	20230501
FNBP1	Gene Symbol	hgnc:17069	FNBP1	Ensembl	109
AKT1S1	Gene Symbol	hgnc:28426	AKT1S1	HGNC	20230501
AKT1S1	Gene Symbol	hgnc:28426	AKT1S1	Ensembl	109
AKT1S1	Gene Symbol	hgnc:28426	AKT1S1	NCBI	20230501
SLC25A5	Gene Name	hgnc:10991	SLC25A5	NCI	14-Sep-17
AMER1	Gene Symbol	hgnc:26837	AMER1	HGNC	20230501
AMER1	Gene Symbol	hgnc:26837	AMER1	Ensembl	109
AMER1	Gene Symbol	hgnc:26837	AMER1	NCBI	20230501
CD74	Gene Symbol	hgnc:1697	CD74	CarisMolecularIntelligence	5-Jun-23
SMARCA1	Gene Symbol	hgnc:11097	SMARCA1	HGNC	20230501
SMARCA1	Gene Symbol	hgnc:11097	SMARCA1	Ensembl	109
SMARCA1	Gene Symbol	hgnc:11097	SMARCA1	NCBI	20230501
PAEP	Gene Symbol	hgnc:8573	PAEP	HGNC	20230501
PAEP	Gene Symbol	hgnc:8573	PAEP	Ensembl	109
PAEP	Gene Symbol	hgnc:8573	PAEP	NCBI	20230501
MYB	Gene Symbol	hgnc:7545	MYB	HGNC	20230501
MYB	Gene Symbol	hgnc:7545	MYB	NCBI	20230501
MYB	Gene Symbol	hgnc:7545	MYB	Ensembl	109
MITF	Gene Symbol	hgnc:7105	MITF	MskImpact	15-May
SLC11A1	Gene Symbol	hgnc:10907	SLC11A1	HGNC	20230501
SLC11A1	Gene Symbol	hgnc:10907	SLC11A1	NCBI	20230501
SLC11A1	Gene Symbol	hgnc:10907	SLC11A1	Ensembl	109
CYP2A7P2	Gene Symbol	hgnc:2613	CYP2A7P2	HGNC	20230501
CYP2A7P2	Gene Symbol	hgnc:2613	CYP2A7P2	Ensembl	109
ENSEMBL:ENSG00000198251	Ensembl Gene ID	hgnc:2613	CYP2A7P2	RussLampel	26-Jul-11
FANCG	Gene Symbol	hgnc:3588	FANCG	HGNC	20230501
FANCG	Gene Symbol	hgnc:3588	FANCG	NCBI	20230501
FANCG	Gene Symbol	hgnc:3588	FANCG	Ensembl	109
GALP	Gene Symbol	hgnc:24840	GALP	HGNC	20230501
GALP	Gene Symbol	hgnc:24840	GALP	NCBI	20230501
GALP	Gene Symbol	hgnc:24840	GALP	Ensembl	109
GALP	Gene Name	hgnc:24840	GALP	NCI	14-Sep-17
DAXX	Gene Symbol	hgnc:2681	DAXX	CarisMolecularIntelligence	5-Jun-23
CALR	Gene Symbol	hgnc:1455	CALR	Tempus	11-Nov-18
CYP3A43	Gene Name	hgnc:17450	CYP3A43	NCI	14-Sep-17
EGFR	NCBI Gene Name	hgnc:3236	EGFR	DoCM	5-Jun-23
PSMD2	Gene Symbol	hgnc:9559	PSMD2	HGNC	20230501
PSMD2	Gene Symbol	hgnc:9559	PSMD2	NCBI	20230501
PSMD2	Gene Symbol	hgnc:9559	PSMD2	Ensembl	109
PSMD2	Gene Name	hgnc:9559	PSMD2	DTC	5-Jun-23
SLC22A5	Gene Name	hgnc:10969	SLC22A5	DTC	5-Jun-23
BRCA2	Gene Symbol	hgnc:1101	BRCA2	Oncomine	v3
MAF	Gene Symbol	hgnc:6776	MAF	Tempus	11-Nov-18
NOTCH4	Gene Symbol	hgnc:7884	NOTCH4	Oncomine	v3
STS	Gene Name	hgnc:11425	STS	NCI	14-Sep-17
RBM10	Gene Symbol	hgnc:9896	RBM10	HGNC	20230501
RBM10	Gene Symbol	hgnc:9896	RBM10	NCBI	20230501
RBM10	Gene Symbol	hgnc:9896	RBM10	Ensembl	109
SRGAP3	Gene Symbol	hgnc:19744	SRGAP3	HGNC	20230501
SRGAP3	Gene Symbol	hgnc:19744	SRGAP3	NCBI	20230501
SRGAP3	Gene Symbol	hgnc:19744	SRGAP3	Ensembl	109
PABPC1	Gene Symbol	hgnc:8554	PABPC1	HGNC	20230501
PABPC1	Gene Symbol	hgnc:8554	PABPC1	NCBI	20230501
PABPC1	Gene Symbol	hgnc:8554	PABPC1	Ensembl	109
PDK1	Gene Symbol	hgnc:8809	PDK1	CarisMolecularIntelligence	5-Jun-23
LYL1	Gene Symbol	hgnc:6734	LYL1	FoundationOneGenes	5-Jun-23
PYGM	Gene Name	hgnc:9726	PYGM	NCI	14-Sep-17
MSI2	Gene Symbol	hgnc:18585	MSI2	HGNC	20230501
MSI2	Gene Symbol	hgnc:18585	MSI2	Ensembl	109
MSI2	Gene Symbol	hgnc:18585	MSI2	NCBI	20230501
MSI2	Gene Symbol	hgnc:18585	MSI2	FoundationOneGenes	5-Jun-23
DDX3X	Gene Symbol	hgnc:2745	DDX3X	FoundationOneGenes	5-Jun-23
GPR22	Gene Symbol	hgnc:4477	GPR22	IDG	15-Jul-19
CHEK1	Gene Name	hgnc:1925	CHEK1	NCI	14-Sep-17
KTN1	Gene Symbol	hgnc:6467	KTN1	HGNC	20230501
KTN1	Gene Symbol	hgnc:6467	KTN1	Ensembl	109
KTN1	Gene Symbol	hgnc:6467	KTN1	NCBI	20230501
RALGDS	Gene Symbol	hgnc:9842	RALGDS	HGNC	20230501
RALGDS	Gene Symbol	hgnc:9842	RALGDS	NCBI	20230501
RALGDS	Gene Symbol	hgnc:9842	RALGDS	Ensembl	109
SF3B1	Gene Symbol	hgnc:10768	SF3B1	CarisMolecularIntelligence	5-Jun-23
GATA4	Gene Symbol	hgnc:4173	GATA4	HGNC	20230501
GATA4	Gene Symbol	hgnc:4173	GATA4	Ensembl	109
GATA4	Gene Symbol	hgnc:4173	GATA4	NCBI	20230501
ALOX15B	Gene Name	hgnc:434	ALOX15B	DTC	5-Jun-23
HPGDS	Gene Name	hgnc:17890	HPGDS	DTC	5-Jun-23
NDRG1	Gene Symbol	hgnc:7679	NDRG1	HGNC	20230501
NDRG1	Gene Symbol	hgnc:7679	NDRG1	Ensembl	109
NDRG1	Gene Symbol	hgnc:7679	NDRG1	NCBI	20230501
SMAD4	Gene Symbol	hgnc:6770	SMAD4	FoundationOneGenes	5-Jun-23
FOXO3	Gene Symbol	hgnc:3821	FOXO3	HGNC	20230501
FOXO3	Gene Symbol	hgnc:3821	FOXO3	NCBI	20230501
FOXO3	Gene Symbol	hgnc:3821	FOXO3	Ensembl	109
PHOX2B	Gene Symbol	hgnc:9143	PHOX2B	HGNC	20230501
PHOX2B	Gene Symbol	hgnc:9143	PHOX2B	Ensembl	109
PHOX2B	Gene Symbol	hgnc:9143	PHOX2B	NCBI	20230501
RNF139	Gene Symbol	hgnc:17023	RNF139	HGNC	20230501
RNF139	Gene Symbol	hgnc:17023	RNF139	Ensembl	109
RNF139	Gene Symbol	hgnc:17023	RNF139	NCBI	20230501
RNF139	Gene Symbol	hgnc:17023	RNF139	Tempus	11-Nov-18
WEE2	Gene Symbol	hgnc:19684	WEE2	IDG	15-Jul-19
CYP2D6	Gene Symbol	hgnc:2625	CYP2D6	Tempus	11-Nov-18
RSKR	Gene Symbol	hgnc:26314	RSKR	IDG	15-Jul-19
IL23A	Gene Name	hgnc:15488	IL23A	FDA	5-Jun-23
NTRK2	Gene Symbol	hgnc:8032	NTRK2	FoundationOneGenes	5-Jun-23
ARID2	Gene Symbol	hgnc:18037	ARID2	HGNC	20230501
ARID2	Gene Symbol	hgnc:18037	ARID2	NCBI	20230501
ARID2	Gene Symbol	hgnc:18037	ARID2	Ensembl	109
FOXL2	Gene Symbol	hgnc:1092	FOXL2	Tempus	11-Nov-18
XRCC2	Gene Symbol	hgnc:12829	XRCC2	HGNC	20230501
XRCC2	Gene Symbol	hgnc:12829	XRCC2	Ensembl	109
XRCC2	Gene Symbol	hgnc:12829	XRCC2	NCBI	20230501
HDAC1	Gene Symbol	hgnc:4852	HDAC1	FoundationOneGenes	5-Jun-23
AFF4	Gene Symbol	hgnc:17869	AFF4	CarisMolecularIntelligence	5-Jun-23
PEBP1	Gene Symbol	hgnc:8630	PEBP1	HGNC	20230501
PEBP1	Gene Symbol	hgnc:8630	PEBP1	Ensembl	109
PEBP1	Gene Symbol	hgnc:8630	PEBP1	NCBI	20230501
SSX4	Gene Symbol	hgnc:11338	SSX4	HGNC	20230501
SSX4	Gene Symbol	hgnc:11338	SSX4	NCBI	20230501
SSX4	Gene Symbol	hgnc:11338	SSX4	Ensembl	109
SSX4	Gene Symbol	hgnc:11338	SSX4	FoundationOneGenes	5-Jun-23
HLA-DQB2	Gene Symbol	hgnc:4945	HLA-DQB2	HGNC	20230501
HLA-DQB2	Gene Symbol	hgnc:4945	HLA-DQB2	Ensembl	109
HLA-DQB2	Gene Symbol	hgnc:4945	HLA-DQB2	NCBI	20230501
OMD	Gene Symbol	hgnc:8134	OMD	CarisMolecularIntelligence	5-Jun-23
DPYSL3	Gene Symbol	hgnc:3015	DPYSL3	HGNC	20230501
DPYSL3	Gene Symbol	hgnc:3015	DPYSL3	Ensembl	109
DPYSL3	Gene Symbol	hgnc:3015	DPYSL3	NCBI	20230501
EWSR1	Gene Symbol	hgnc:3508	EWSR1	FoundationOneGenes	5-Jun-23
FCGR3B	Gene Name	hgnc:3620	FCGR3B	NCI	14-Sep-17
ANXA1	Gene Name	hgnc:533	ANXA1	CGI	5-Jun-23
GOLGA5	Gene Symbol	hgnc:4428	GOLGA5	HGNC	20230501
GOLGA5	Gene Symbol	hgnc:4428	GOLGA5	NCBI	20230501
GOLGA5	Gene Symbol	hgnc:4428	GOLGA5	Ensembl	109
SMO	Gene Name	hgnc:11119	SMO	DTC	5-Jun-23
TCEB1	Gene Symbol	hgnc:11617	ELOC	Tempus	11-Nov-18
CAMK2B	Gene Name	hgnc:1461	CAMK2B	NCI	14-Sep-17
JAK2	Gene Symbol	hgnc:6192	JAK2	CarisMolecularIntelligence	5-Jun-23
DDT	Gene Symbol	hgnc:2732	DDT	NCBI	20230501
DDT	Gene Symbol	hgnc:2732	DDT	Ensembl	109
DHRS1	Gene Symbol	hgnc:16445	DHRS1	Pharos	5-Jun-23
ECH1	Gene Symbol	hgnc:3149	ECH1	HGNC	20230501
CDK16	Gene Name	hgnc:8749	CDK16	DTC	5-Jun-23
ING1	Gene Symbol	hgnc:6062	ING1	HGNC	20230501
ING1	Gene Symbol	hgnc:6062	ING1	Ensembl	109
ING1	Gene Symbol	hgnc:6062	ING1	NCBI	20230501
FANCC	Gene Symbol	hgnc:3584	FANCC	FoundationOneGenes	5-Jun-23
SSX1	Gene Symbol	hgnc:11335	SSX1	HGNC	20230501
SSX1	Gene Symbol	hgnc:11335	SSX1	NCBI	20230501
SSX1	Gene Symbol	hgnc:11335	SSX1	Ensembl	109
POLG	Gene Symbol	hgnc:9179	POLG	HGNC	20230501
POLG	Gene Symbol	hgnc:9179	POLG	NCBI	20230501
POLG	Gene Symbol	hgnc:9179	POLG	Ensembl	109
IFIT2	Gene Symbol	hgnc:5409	IFIT2	HGNC	20230501
IFIT2	Gene Symbol	hgnc:5409	IFIT2	Ensembl	109
