gene_symbol,alias_symbol,intersect_point,source
"S, P, P, L, 2, B",IMP4,IMP4,ENSG
"I, P, O, 4",IMP4,IMP4,ENSG
"I, N, G, X",ING2,ING2,ENSG
"P, M, P, C, A",INPP5E,INPP5E,ENSG
"S, P, A, T, A, 1, 7",IQCH,IQCH,ENSG
"R, A, B, 4, 3",ISY1,ISY1,ENSG
"K, C, N, M, B, 3",KCNMB2,KCNMB2,ENSG
"S, P, 6",KLF14,KLF14,ENSG
"K, L, H, L, 7",KLHL6,KLHL6,ENSG
"K, L, K, B, 1",KLK3,KLK3,ENSG
"K, L, K, 1",KLK6,KLK6,ENSG
"K, L, K, 6",KLK7,KLK7,ENSG
"K, P, N, A, 6",KPNA7,KPNA7,ENSG
"K, R, T, 6, A",KRT6C,KRT6C,ENSG
"K, R, T, A, P, 5, -, 9",KRTAP5-1,KRTAP5-1,ENSG
"K, R, T, A, P, 5, -, 5",KRTAP5-11,KRTAP5-11,ENSG
"K, R, T, A, P, 5, -, 8",KRTAP5-2,KRTAP5-2,ENSG
"K, R, T, A, P, 5, -, 7",KRTAP5-3,KRTAP5-3,ENSG
"K, R, T, A, P, 5, -, 1, 1",KRTAP5-6,KRTAP5-6,ENSG
"K, R, T, A, P, 5, -, 2",KRTAP5-8,KRTAP5-8,ENSG
"K, R, T, A, P, 5, -, 3",KRTAP5-9,KRTAP5-9,ENSG
"C, N, K, S, R, 2",KSR2,KSR2,ENSG
"L, A, M, A, 4",LAMA3,LAMA3,ENSG
"L, A, M, C, 1",LAMB2,LAMB2,ENSG
"S, P, N, S, 1",LAT,LAT,ENSG
"S, L, C, 7, A, 8",LAT2,LAT2,ENSG
"S, M, I, M, 2, 9",LBH,LBH,ENSG
"T, O, X, 4",LCP1,LCP1,ENSG
"L, D, B, 2",LDB1,LDB1,ENSG
"L, G, A, L, S, 3",LGALS2,LGALS2,ENSG
"L, H, F, P, L, 3",LHFPL4,LHFPL4,ENSG
"L, R, I, G, 1",LIG1,LIG1,ENSG
"S, C, G, B, 1, D, 1",LIPA,LIPA,ENSG
"L, N, P, K",LNP1,LNP1,ENSG
"C, 1, D",LRP1,LRP1,ENSG
"A, N, K, R, D, 3, 7",LRP2BP,LRP2BP,ENSG
"C, O, R, I, N",LRP4,LRP4,ENSG
"L, R, T, O, M, T",LRRC51,LRRC51,ENSG
"L, R, C, H, 4",LRRN1,LRRN1,ENSG
"L, T, B, P, 3",LTBP2,LTBP2,ENSG
"L, T, B, P, 2",LTBP3,LTBP3,ENSG
"L, Y, 6, G, 6, F",LY6G6D,LY6G6D,ENSG
"L, Y, P, L, A, L, 1, -, D, T",LYPLAL1-AS1,LYPLAL1-AS1,ENSG
"E, T, F, A",MADD,MADD,ENSG
"K, L, R, G, 1",MAFA,MAFA,ENSG
"M, I, L, I, P",MAFG-AS1,MAFG-AS1,ENSG
"E, R, C, C, 2",MAG,MAG,ENSG
"M, A, G, E, A, 2, B",MAGEA2,MAGEA2,ENSG
"M, A, G, E, C, 2",MAGEE1,MAGEE1,ENSG
"C, N, K, S, R, 3",MAGI1,MAGI1,ENSG
"A, L, P, K, 3",MAK,MAK,ENSG
"T, I, R, A, P",MAL,MAL,ENSG
"M, R, T, F, A",MAL,MAL,ENSG
"M, E, T, A, P, 1",MAP1A,MAP1A,ENSG
"M, E, T, A, P, 2",MAP2,MAP2,ENSG
"P, M, P, C, B",MAS1,MAS1,ENSG
"C, L, A, S, P, 1",MAST1,MAST1,ENSG
"M, B, L, 2",MBP,MBP,ENSG
"P, R, G, 2",MBP,MBP,ENSG
"M, C, M, 7",MCM2,MCM2,ENSG
"M, C, R, I, P, 2, P, 2",MCRIP2P1,MCRIP2P1,ENSG
"P, C, D, H, B, 1, 6",ME1,ME1,ENSG
"P, C, D, H, B, 1, 1",ME2,ME2,ENSG
"C, E, L, S, R, 1",ME2,ME2,ENSG
"P, C, D, H, G, A, 5",ME3,ME3,ENSG
"M, B, D, 4",MED1,MED1,ENSG
"M, E, D, 2, 2",MED24,MED24,ENSG
"M, E, D, 9",MED25,MED25,ENSG
"M, E, I, S, 3, P, 1",MEIS3,MEIS3,ENSG
"S, L, T, M",MET,MET,ENSG
"M, G, A, M",MGA,MGA,ENSG
"M, O, G, A, T, 1",MGAT1,MGAT1,ENSG
"M, O, G, A, T, 2",MGAT2,MGAT2,ENSG
"M, O, G, A, T, 3",MGAT3,MGAT3,ENSG
"C, F, A, P, 7, 3",MIA2,MIA2,ENSG
"C, A, S, P, 1, 4",MICE,MICE,ENSG
"M, I, U, R, F",MIEF1,MIEF1,ENSG
"S, 1, 0, 0, A, 9",MIF,MIF,ENSG
"A, M, H",MIF,MIF,ENSG
"M, A, F, I, P",MIP,MIP,ENSG
"T, N, P, O, 1",MIP,MIP,ENSG
"M, I, P, E, P",MIP,MIP,ENSG
"M, I, R, 4, 9, 9, B",MIR499A,MIR499A,ENSG
"M, Y, L, 1",MLC1,MLC1,ENSG
"M, R, L, N",MLN,MLN,ENSG
"M, M, P, 2, 5",MMP20,MMP20,ENSG
"M, M, P, 2, 3, A",MMP21,MMP21,ENSG
"M, O, C, O, S",MOS,MOS,ENSG
"L, N, X, 1",MPDZ,MPDZ,ENSG
"K, I, F, 2, 0, B",MPP1,MPP1,ENSG
"F, O, X, M, 1",MPP2,MPP2,ENSG
"I, L, F, 3",MPP4,MPP4,ENSG
"C, H, A, F, 1, B",MPP7,MPP7,ENSG
"M, R, P, L, 4, 1",MRPL27,MRPL27,ENSG
"M, R, P, S, 3, 5",MRPS28,MRPS28,ENSG
"M, R, P, S, 2, 8",MRPS35,MRPS35,ENSG
"M, S, 4, A, 1, 2",MS4A10,MS4A10,ENSG
"M, S, 4, A, 4, A",MS4A7,MS4A7,ENSG
"M, S, 4, A, 7",MS4A8,MS4A8,ENSG
"S, N, R, P, B, 2",MSL1,MSL1,ENSG
"S, T, K, 4",MST1,MST1,ENSG
"S, H, 2, D, 1, A",MTCP1,MTCP1,ENSG
"C, M, C, 4",MTCP1,MTCP1,ENSG
"M, E, L, T, F",MTF1,MTF1,ENSG
"M, Y, T, 1",MTF1,MTF1,ENSG
"M, T, F, R, 2, P, 2",MTFR2P1,MTFR2P1,ENSG
"M, T, M, R, 9",MTMR8,MTMR8,ENSG
"M, T, -, T, P",MTTP,MTTP,ENSG
"M, Y, H, 7, B",MYH14,MYH14,ENSG
"Z, B, T, B, 3, 2",MYNN,MYNN,ENSG
"M, Y, O, 1, E",MYO1C,MYO1C,ENSG
"P, K, M, Y, T, 1",MYT1,MYT1,ENSG
"T, N, I, P, 1",NAF1,NAF1,ENSG
"N, A, N, O, G, P, 4",NANOGP2,NANOGP2,ENSG
"N, A, N, O, G, P, 7",NANOGP3,NANOGP3,ENSG
"N, A, N, O, G, P, 2",NANOGP4,NANOGP4,ENSG
"N, A, P, S, A",NAPA,NAPA,ENSG
"N, A, P, S, B",NAPB,NAPB,ENSG
"R, N, F, 1, 3, 8",NARF,NARF,ENSG
"E, I, F, 4, G, 2",NAT1,NAT1,ENSG
"S, L, C, 6, A, 2",NAT1,NAT1,ENSG
"S, L, C, 3, 8, A, 1",NAT2,NAT2,ENSG
"A, R, T, N",NBN,NBN,ENSG
"N, E, K, 9",NEK8,NEK8,ENSG
"S, L, C, 6, A, 2",NET1,NET1,ENSG
"S, L, C, 6, A, 5",NET1,NET1,ENSG
"N, T, N, 1",NET1,NET1,ENSG
"P, R, P, F, 3, 8, B",NET1,NET1,ENSG
"G, T, P, B, P, 4",NGB,NGB,ENSG
"G, P, I",NLK,NLK,ENSG
"G, P, N, M, B",NMB,NMB,ENSG
"R, M, R, P",NME1,NME1,ENSG
"M, Y, O, 1, C",NMI,NMI,ENSG
"L, T, B, 4, R, 2",NOP9,NOP9,ENSG
"N, A, N, O, S, 1",NOS1,NOS1,ENSG
"N, A, N, O, S, 2",NOS2,NOS2,ENSG
"N, A, N, O, S, 3",NOS3,NOS3,ENSG
"N, P, R, L, 2",NPR2,NPR2,ENSG
"N, P, R, L, 3",NPR3,NPR3,ENSG
"N, O, L, 6",NRAP,NRAP,ENSG
"N, F, E, 2, L, 1",NRF1,NRF1,ENSG
"N, E, L, L, 2",NRP2,NRP2,ENSG
"K, A, N, S, L, 1",NSL1,NSL1,ENSG
"M, L, F, 2",NTN4,NTN4,ENSG
"N, T, N, G, 2",NTNG1,NTNG1,ENSG
"S, L, C, 2, 5, A, 2, 1",ODC1,ODC1,ENSG
"A, Z, I, N, 2",ODCP,ODCP,ENSG
"M, E, D, 1, 2",OPA1,OPA1,ENSG
"S, L, C, 2, 5, A, 1, 5",ORC1,ORC1,ENSG
"C, C, M, 2",OSM,OSM,ENSG
"O, X, S, R, 1",OSR1,OSR1,ENSG
"O, S, E, R, 1",OSR1,OSR1,ENSG
"H, C, R, T, R, 1",OXR1,OXR1,ENSG
"P, K, N, 1",PAK1,PAK1,ENSG
"A, R, H, G, E, F, 7",PAK3,PAK3,ENSG
"P, A, K, 6",PAK5,PAK5,ENSG
"M, Y, C, B, P, 2",PAM,PAM,ENSG
"R, D, H, 1, 4",PAN2,PAN2,ENSG
"N, L, R, P, 4",PAN2,PAN2,ENSG
"N, L, R, P, 6",PAN3,PAN3,ENSG
"P, B, X, 2, P, 1",PBX2,PBX2,ENSG
"P, O, D, X, L",PC,PC,ENSG
"M, B, D, 1",PCM1,PCM1,ENSG
"P, N, K, D",PDC,PDC,ENSG
"G, D, F, 1, 5",PDF,PDF,ENSG
"P, D, P, K, 1",PDK1,PDK1,ENSG
"P, L, P, P, 6",PDP1,PDP1,ENSG
"P, D, H, X",PDX1,PDX1,ENSG
"P, G, A, P, 3",PER1,PER1,ENSG
"P, G, A, M, 4",PGAM1,PGAM1,ENSG
"P, G, P, E, P, 1",PGP,PGP,ENSG
"T, P, G, S, 1",PGS1,PGS1,ENSG
"P, G, F",PIGF,PIGF,ENSG
"L, O, N, P, 1",PIM1,PIM1,ENSG
"S, F, I, 1",PISD,PISD,ENSG
"P, R, K, D, 2",PKD2,PKD2,ENSG
"P, K, N, O, X, 2, -, D, T",PKNOX2-AS1,PKNOX2-AS1,ENSG
"L, G, A, L, S, 1, 3",PLAC8,PLAC8,ENSG
"P, R, K, C, S, H",PLD1,PLD1,ENSG
"P, X, M, P, 2",PMP22,PMP22,ENSG
"P, M, S, 2, C, L",PMS2P13,PMS2P13,ENSG
"P, P, Y",PNP,PNP,ENSG
"P, O, L, Q",POLH,POLH,ENSG
"T, E, N, T, 4, A",POLK,POLK,ENSG
"P, O, L, K",POLQ,POLQ,ENSG
"P, O, M, Z, P, 3",POM121,POM121,ENSG
"N, T, 5, C, 3, A",POMP,POMP,ENSG
"B, V, E, S",POP1,POP1,ENSG
"P, Y, D, C, 1",POP1,POP1,ENSG
"N, L, R, P, 2, B",POP4,POP4,ENSG
"P, O, R, C, N",POR,POR,ENSG
"C, O, A, S, Y",PPAT,PPAT,ENSG
"H, C, R, T",PPOX,PPOX,ENSG
"R, B, L, 1",PRB1,PRB1,ENSG
"P, R, D, X, 5",PRDX6,PRDX6,ENSG
"P, I, T, R, M, 1",PREP,PREP,ENSG
"P, X, D, N",PRG2,PRG2,ENSG
"P, L, P, P, R, 3",PRG2,PRG2,ENSG
"A, I, F, M, 2",PRG3,PRG3,ENSG
"P, R, O, D, H",PRODH2,PRODH2,ENSG
"N, E, C, T, I, N, 4",PRR4,PRR4,ENSG
"P, R, D, X, 6",PRX,PRX,ENSG
"M, T, C, H, 1",PSAP,PSAP,ENSG
"P, S, G, 2",PSG1,PSG1,ENSG
"P, S, G, 9",PSG11,PSG11,ENSG
"P, T, E, N, P, 1",PTH2,PTH2,ENSG
"P, T, R, H, 2",PTH2,PTH2,ENSG
"P, T, P, R, A",PTPA,PTPA,ENSG
"A, G, A, P, 1, 2, P",PTPN20CP,PTPN20CP,ENSG
"P, T, P, R, U",PTPRO,PTPRO,ENSG
"P, T, P, R, R",PTPRQ,PTPRQ,ENSG
"M, B",PVALB,PVALB,ENSG
"P, X, D, N",PXN,PXN,ENSG
"R, A, B, 4, 3",RAB11B,RAB11B,ENSG
"R, A, B, 4, 3",RAB41,RAB41,ENSG
"R, A, B, 4, 2, P, 1",RAB42,RAB42,ENSG
"R, N, A, S, E, 1",RAC1,RAC1,ENSG
"N, C, O, A, 3",RAC3,RAC3,ENSG
"R, N, A, S, E, 6",RAD1,RAD1,ENSG
"E, R, C, C, 4",RAD1,RAD1,ENSG
"R, N, A, S, E, 7",RAE1,RAE1,ENSG
"R, N, A, S, E, 3",RAF1,RAF1,ENSG
"R, N, A, S, E, 1, 2",RAI1,RAI1,ENSG
"R, I, N, 2",RASSF4,RASSF4,ENSG
"P, R, K, R, A",RAX,RAX,ENSG
"S, E, M, A, 3, F, -, A, S, 1",RBM5-AS1,RBM5-AS1,ENSG
"A, R, I, D, 4, A",RBP1,RBP1,ENSG
"R, I, M, B, P, 2",RBP2,RBP2,ENSG
"E, 2, F, 1",RBP3,RBP3,ENSG
"C, R, A, B, P, 1",RBP5,RBP5,ENSG
"K, C, T, D, 1, 1",REN,REN,ENSG
"S, L, C, 1, 9, A, 1",RFC1,RFC1,ENSG
"R, G, P, D, 1",RGP1,RGP1,ENSG
"R, G, L, 4",RGR,RGR,ENSG
"R, G, S, 1, 8",RGS13,RGS13,ENSG
"R, H, E, B, P, 1",RHEB,RHEB,ENSG
"R, H, O, D",RHO,RHO,ENSG
"L, R, I, F, 1",RIF1,RIF1,ENSG
"I, N, S, L, 6",RIF1,RIF1,ENSG
"P, R, I, C, K, L, E, 1",RILP,RILP,ENSG
"I, N, S, L, 3",RLF,RLF,ENSG
"R, N, A, S, E, 1, 0",RNASE9,RNASE9,ENSG
"R, N, A, S, E, H, 1, P, 1",RNASEH1,RNASEH1,ENSG
"R, N, A, S, E, H, 1, P, 1",RNH1,RNH1,ENSG
"R, N, V, U, 1, -, 7",RNU1-6P,RNU1-6P,ENSG
"R, N, U, 1, -, 2, 7, P",RNU1-7P,RNU1-7P,ENSG
"R, N, U, 1, -, 2, 8, P",RNU1-8P,RNU1-8P,ENSG
"R, N, U, 1, 2, -, 2, P",RNU12,RNU12,ENSG
"R, O, R, A",ROR1,ROR1,ENSG
"R, O, R, A",ROR2,ROR2,ENSG
"M, A, P, R, E, 2",RP1,RP1,ENSG
"S, T, K, 1, 9",RP1,RP1,ENSG
"T, M, E, M, 1, 8, 4, B, -, A, S, 1",RP1,RP1,ENSG
"N, U, D, T, 1, 9",RP2,RP2,ENSG
"S, T, K, 1, 9, B",RP2,RP2,ENSG
"P, O, L, R, 1, A",RPA1,RPA1,ENSG
"P, O, L, R, 1, B",RPA2,RPA2,ENSG
"P, H, A, C, T, R, 1",RPEL1,RPEL1,ENSG
"N, E, D, D, 4",RPF1,RPF1,ENSG
"R, P, L, 1, 5",RPL10,RPL10,ENSG
"M, R, P, L, 1, 3",RPL13,RPL13,ENSG
"R, P, L, 2, 3",RPL17,RPL17,ENSG
"R, P, L, 1, 7",RPL23,RPL23,ENSG
"R, S, L, 2, 4, D, 1",RPL24,RPL24,ENSG
"R, P, L, 2, 9, P, 4",RPL29P3,RPL29P3,ENSG
"R, P, L, 3, 6, A, L",RPL36A,RPL36A,ENSG
"P, S, M, D, 2",RPN1,RPN1,ENSG
"P, S, M, D, 1",RPN2,RPN2,ENSG
"M, R, P, S, 1, 2",RPS12,RPS12,ENSG
"R, R, P, 1, B",RRP1,RRP1,ENSG
"R, S, C, 1, A, 1",RS1,RS1,ENSG
"S, 1, 0, 0, A, 1, 1, P, 1",S100A14,S100A14,ENSG
"H, R, N, R",S100A16,S100A16,ENSG
"R, N, F, 7",SAG,SAG,ENSG
"S, F, 3, B, 3",SAP130,SAP130,ENSG
"S, L, C, 3, 8, A, 1",SAT1,SAT1,ENSG
"S, L, C, 3, 8, A, 2",SAT2,SAT2,ENSG
"C, O, X, 7, A, 2, L",SCAF1,SCAF1,ENSG
"S, L, C, 2, 2, A, 5",SCD,SCD,ENSG
"S, G, C, G",SCG3,SCG3,ENSG
"C, T, D, S, P, 2",SCP2,SCP2,ENSG
"S, Y, C, P, 2",SCP2,SCP2,ENSG
"C, C, L, 1, 3",SCYL1,SCYL1,ENSG
"C, C, L, 1, 4",SCYL2,SCYL2,ENSG
"C, C, L, 1, 5",SCYL3,SCYL3,ENSG
"S, B, D, S",SDS,SDS,ENSG
"S, E, L, E, N, O, P",SELP,SELP,ENSG
"S, E, R, P, I, N, B, 8, P, 1",SERPINB11,SERPINB11,ENSG
"N, R, 5, A, 1",SF1,SF1,ENSG
"S, F, 3, B, 2",SF3B1,SF3B1,ENSG
"R, E, X, O, 2",SFN,SFN,ENSG
"S, G, K, 3",SGK2,SGK2,ENSG
"P, M, E, L",SI,SI,ENSG
"S, I, G, L, E, C, 1, 2",SIGLECL1,SIGLECL1,ENSG
"S, I, R, P, G",SIRPB2,SIRPB2,ENSG
"S, L, C, 6, A, 2, 0",SIT1,SIT1,ENSG
"H, H, A, T",SKI,SKI,ENSG
"U, X, T",SKP2,SKP2,ENSG
"S, E, P, S, E, C, S",SLA,SLA,ENSG
"S, L, C, 3, 4, A, 1",SLC17A2,SLC17A2,ENSG
"S, L, C, 2, 3, A, 2",SLC23A1,SLC23A1,ENSG
"S, L, C, 2, 3, A, 1",SLC23A2,SLC23A2,ENSG
"S, L, C, 4, A, 4",SLC4A5,SLC4A5,ENSG
"S, L, C, 6, A, 2",SLC6A5,SLC6A5,ENSG
"S, L, I, T, 3",SLIT1,SLIT1,ENSG
"S, L, I, T, 3",SLIT2,SLIT2,ENSG
"S, L, I, T, 1",SLIT3,SLIT3,ENSG
"F, Y, N",SLK,SLK,ENSG
"L, Y, N, X, 1",SLURP2,SLURP2,ENSG
"G, A, R, S, 1",SMAD1,SMAD1,ENSG
"S, M, O, C, 2",SMAP2,SMAP2,ENSG
"S, M, O, X",SMO,SMO,ENSG
"R, A, I, 1",SMS,SMS,ENSG
"S, N, O, R, A, 5, 8",SNORA58B,SNORA58B,ENSG
"S, N, O, R, D, 1, 1, 5, -, 4, 5",SNORD115-48,SNORD115-48,ENSG
"S, N, O, R, D, 5, 5",SNORD39,SNORD39,ENSG
"S, N, R, P, D, 2",SNRPD1,SNRPD1,ENSG
"R, N, F, 4",SNURF,SNURF,ENSG
"S, N, X, 3, 3",SNX30,SNX30,ENSG
"S, O, C, S, 6",SOCS4,SOCS4,ENSG
"S, O, C, S, 4",SOCS7,SOCS7,ENSG
"P, M, P, 2, 2",SP110,SP110,ENSG
"S, P, A, T, S, 1",SPATA8,SPATA8,ENSG
"S, P, N, S, 1",SPIN1,SPIN1,ENSG
"D, E, A, F, 1",SPN,SPN,ENSG
"P, P, P, 1, R, 9, B",SPN,SPN,ENSG
"C, X, X, C, 1",SPP1,SPP1,ENSG
"G, P, K, O, W",SPP2,SPP2,ENSG
"S, G, P, P, 2",SPP2,SPP2,ENSG
"T, A, C, R, 1",SPR,SPR,ENSG
"S, P, T, B, N, 1, -, A, S, 1",SPTBN1-AS2,SPTBN1-AS2,ENSG
"S, O, X, 9",SRA1,SRA1,ENSG
"S, R, G, A, P, 3",SRGAP2,SRGAP2,ENSG
"S, R, M, S",SRM,SRM,ENSG
"L, R, P, 1, 2",ST7,ST7,ENSG
"P, M, E, P, A, 1",STAG1,STAG1,ENSG
"U, X, T",STAP1,STAP1,ENSG
"G, U, C, Y, 2, C",STAR,STAR,ENSG
"S, T, K, 2, 4",STK3,STK3,ENSG
"S, R, F, B, P, 1",STRAP,STRAP,ENSG
"T, T, C, 5",STRAP,STRAP,ENSG
"S, U, L, T, 1, C, 4",SULT1C2,SULT1C2,ENSG
"T, A, A, R, 3, P",TAAR2,TAAR2,ENSG
"P, A, P, P, A, -, A, S, 1",TAF4B,TAF4B,ENSG
"S, E, C, 1, 4, L, 2",TAP1,TAP1,ENSG
"S, E, C, 1, 4, L, 3",TAP2,TAP2,ENSG
"T, B, C, 1, D, 3, B",TBC1D3I,TBC1D3I,ENSG
"T, C, E, A, 1, P, 2",TCEA1,TCEA1,ENSG
"T, C, F, 7, L, 1",TCF3,TCF3,ENSG
"T, C, F, 7, L, 2",TCF4,TCF4,ENSG
"T, E, N, M, 1",TEN1,TEN1,ENSG
"P, T, E, N",TEP1,TEP1,ENSG
"F, 3",TF,TF,ENSG
"U, S, P, 2, -, A, S, 1",THY1-AS1,THY1-AS1,ENSG
"I, L, 2, 2",TIFA,TIFA,ENSG
"D, D, R, 2",TKT,TKT,ENSG
"T, M, P, R, S, S, 4",TMPRSS3,TMPRSS3,ENSG
"B, T, F, 3, P, 1, 1",TNFRSF11B,TNFRSF11B,ENSG
"T, N, N, I, 3",TNNC1,TNNC1,ENSG
"T, D, O, 2",TPH2,TPH2,ENSG
"T, H, P, O",TPO,TPO,ENSG
"A, C, D",TPP1,TPP1,ENSG
"T, P, 5, 3, R, K",TPRKB,TPRKB,ENSG
"T, A, N, K",TRAF2,TRAF2,ENSG
"H, S, P, 9, 0, B, 2, P",TRAP1,TRAP1,ENSG
"T, G, F, B, R, A, P, 1",TRAP1,TRAP1,ENSG
"T, R, A, V, 1, -, 1",TRAV11,TRAV11,ENSG
"T, R, I, M, 5, 3, B, P",TRIM80P,TRIM80P,ENSG
"T, R, P, M, 2",TRPC7,TRPC7,ENSG
"S, N, D, 1",TSN,TSN,ENSG
"N, K, X, 2, -, 1",TTF1,TTF1,ENSG
"L, I, N, C, 0, 0, 5, 9, 8",TTL,TTL,ENSG
"T, T, L, L, 1, 0",TTLL5,TTLL5,ENSG
"T, U, B, B, 2, A",TUBB,TUBB,ENSG
"R, N, U, 1, -, 1",U1,U1,ENSG
"R, N, U, 2, -, 2, P",U2,U2,ENSG
"R, N, U, 2, -, 4, P",U2,U2,ENSG
"R, N, U, 2, -, 5, P",U2,U2,ENSG
"R, N, U, 2, -, 3, P",U2,U2,ENSG
"R, N, U, 2, -, 1",U2,U2,ENSG
"I, G, F, L, R, 1",U2AF1L4,U2AF1L4,ENSG
"S, N, O, R, D, 3, P, 1",U3,U3,ENSG
"S, N, O, R, D, 3, A",U3,U3,ENSG
"R, N, U, 4, -, 6, P",U4,U4,ENSG
"R, N, U, 4, -, 7, P",U4,U4,ENSG
"R, N, U, 4, -, 8, P",U4,U4,ENSG
"R, N, U, 4, -, 5, P",U4,U4,ENSG
"R, N, U, 4, -, 4, P",U4,U4,ENSG
"R, N, U, 4, -, 1",U4,U4,ENSG
"R, N, U, 6, -, 5, 0, P",U6,U6,ENSG
"R, N, U, 6, -, 1",U6,U6,ENSG
"S, N, O, R, D, 1, 1, 8",U8,U8,ENSG
"U, T, S, 2",UCN2,UCN2,ENSG
"U, F, M, 1, P, 3",UFM1P1,UFM1P1,ENSG
"U, G, T, 2, B, 4",UGT2B11,UGT2B11,ENSG
"U, B, E, 2, Z",USE1,USE1,ENSG
"U, S, P, 3, 2",USP10,USP10,ENSG
"U, S, P, 1, 2, P, 1",USP12,USP12,ENSG
"U, S, P, 1, 2, P, X",USP12P2,USP12P2,ENSG
"U, S, P, 2, 1",USP16,USP16,ENSG
"U, S, P, 2, 5",USP21,USP21,ENSG
"U, S, P, 4, 8",USP31,USP31,ENSG
"V, A, R, S, 1",VARS2,VARS2,ENSG
"S, L, C, 1, 8, A, 1",VAT1,VAT1,ENSG
"V, D, A, C, 1, P, 5",VDAC3,VDAC3,ENSG
"C, P, A, M, D, 8",VIP,VIP,ENSG
"D, D, O, S, T",WBP1,WBP1,ENSG
"P, H, I, P",WDR11,WDR11,ENSG
"W, D, R, 8, 2, P, 1",WDR82,WDR82,ENSG
"X, B, P, 1, P, 1",XBP1,XBP1,ENSG
"Z, N, F, 1, 2, 1",ZNF20,ZNF20,ENSG
"R, N, F, 1, 4, 1",ZNF230,ZNF230,ENSG
"Z, N, F, 3, 2, 2, P, 1",ZNF322,ZNF322,ENSG
"Z, N, F, 1, 0, 6",ZNF474,ZNF474,ENSG
"Z, F, P, 1",ZNF475,ZNF475,ENSG
