HGNC ID	Approved symbol	Chromosome	NCBI Gene ID	Ensembl gene ID	OMIM ID(supplied by OMIM)	UniProt ID(supplied by UniProt)
HGNC:53711	PPIAP87	9q21.13	392352	ENSG00000219149		
HGNC:53712	PPIAP88	9q31.2		ENSG00000227350		
HGNC:53713	PPIAP89	Xq22.1	442460	ENSG00000223819		
HGNC:53714	PPIAP90	Xq22.1		ENSG00000234557		
HGNC:53715	PPIAP91	Xq28		ENSG00000228728		
HGNC:53716	IL6R-AS1	1q21.3		ENSG00000228013		
HGNC:53718	ITGB1-DT	10p11.22	101929475	ENSG00000229656		
HGNC:53719	IATPR	10p11.22	101929447	ENSG00000233387		
HGNC:5372	IDDM18	5q33-q35				
HGNC:53720	DPH5-DT	1p21.2	102606465	ENSG00000233184		
HGNC:53722	SELENOTP1	9p24.1	645969	ENSG00000233846		
HGNC:53723	SELENOTP2	5q23.2		ENSG00000271585		
HGNC:53724	SELENOKP1	19q13.12	100129085	ENSG00000267319		
HGNC:53725	SELENOKP2	6q23.2	100127908	ENSG00000219532		
HGNC:53726	SELENOKP3	6q22.31	100287632	ENSG00000225549		
HGNC:53727	BNC2-AS1	9p22.2	111216284	ENSG00000234779		
HGNC:53728	LY6E-DT	8q24.3	100133669	ENSG00000247317		
HGNC:53729	TEX54	11q12.3	111216277	ENSG00000283268		A0A1B0GVG6
HGNC:5373	IDDM2	11p15.5				
HGNC:53730	LINC02573	21q21.1		ENSG00000233236		
HGNC:53731	LRRC8C-DT	1p22.2	400761	ENSG00000231999		
HGNC:53732	TMEM274P	1p36.22	113391335	ENSG00000283611		
HGNC:53735	LYPD9P	1q44		ENSG00000229703		
HGNC:53736	VINAC1P	2q14.1		ENSG00000283698		
HGNC:53737	SULT6B2P	12p12.1		ENSG00000283582		
HGNC:53738	OASL2P	12q24.31	111216278	ENSG00000283542		
HGNC:5374	IDDM3	15q26				
HGNC:53740	GCAWKR	15q26.3	105369201	ENSG00000272808		
HGNC:53741	CDHR17P	7q21.11		ENSG00000233491		
HGNC:53742	CDHR18P	3p14.2-p14.1	100130345	ENSG00000224479		
HGNC:53743	MIR570HG	3q29	440993			
HGNC:53744	RPS6KB2-AS1	11q13.2	111216279	ENSG00000255949		
HGNC:53746	LINC02574	1p35.3		ENSG00000233975		
HGNC:53747	LINC02575	21q22.3		ENSG00000228709		
HGNC:53748	LINC02576	2p14	102724233	ENSG00000232613		
HGNC:53749	LINC02577	7q22.3	111216280	ENSG00000228742		
HGNC:5375	IDDM4	11q13				
HGNC:53750	LINC02578	9q33.1		ENSG00000235201		
HGNC:53751	LINC02580	2p21	100506047	ENSG00000230587		
HGNC:53752	FAM111A-DT	11q12.1	101927204	ENSG00000245571		
HGNC:53753	WAKMAR1	20p11.21	105372576		618507	
HGNC:53754	WAKMAR2	6q23.3	100130476	ENSG00000237499	618508	
HGNC:53755	FILNC1	6q24.1	100132735	ENSG00000231426		
HGNC:53756	MCUR1P2	3q26.1	100420620	ENSG00000242326		
HGNC:53757	CRYZL2P-SEC16B	1q25.2	111240474	ENSG00000254154		
HGNC:53758	RPL22P24	1q25.3	100129295	ENSG00000231084		
HGNC:53759	RPL22P23	Xq26.3	100289184	ENSG00000232379		
HGNC:5376	IDDM5	6q25				
HGNC:53765	LINC02888	7p21.1	102659288	ENSG00000236318		
HGNC:53766	AOX3P-AOX2P	2q33.1	107161151	ENSG00000284084		
HGNC:53767	SEC24AP1	17q24.2	100421166	ENSG00000267361		
HGNC:53768	SRP14P2	11q21		ENSG00000234106		
HGNC:53769	SRP14P3	17q21.33		ENSG00000235183		
HGNC:5377	IDDM6	18q21				
HGNC:53770	SRP14P4	1q24.3		ENSG00000268062		
HGNC:53771	ARHGAP27P2	17q24.2	440461	ENSG00000267472		
HGNC:53772	PARAL1	20p12.2	101929371	ENSG00000243961		
HGNC:53773	GEMIN7-AS1	19q13.32	105372419	ENSG00000267348		
HGNC:53774	ZNF460-AS1	19q13.43	105372476	ENSG00000267871		
HGNC:53775	HOMER3-AS1	19p13.11	102724360	ENSG00000269019		
HGNC:53776	ZNF433-AS1	19p13.2	101928464	ENSG00000219665		
HGNC:53777	ZNF426-DT	19p13.2	101928238	ENSG00000278611		
HGNC:53778	LHX1-DT	17q12	102723471	ENSG00000277268		
HGNC:53779	ZNF236-DT	18q23	100131655	ENSG00000264278		
HGNC:5378	IDDM7	2q31				
HGNC:53781	PYDC5	1q23.1	107181291	ENSG00000289721		W6CW81
HGNC:53785	THSD8	19p13.13	111644133	ENSG00000284491		A0A1W2PP97
HGNC:53786	C13orf46	13q34	100507747	ENSG00000283199		A0A1B0GUA9
HGNC:53787	SELENOOLP	10p12.1	105376462	ENSG00000227932		
HGNC:53788	THORLNC	2q14.2		ENSG00000226856	619296	
HGNC:53789	CFAP97D2	13q34	101929355	ENSG00000283361		A0A1B0GU71
HGNC:5379	IDDM8	6q27				
HGNC:53790	LNCRI	7p22.3	401296	ENSG00000205971		
HGNC:53791	KLHDC7B-DT	22q13.33	105373098	ENSG00000272666		
HGNC:53792	LINC02582	18q22.3	100505817	ENSG00000261780		
HGNC:53793	RNA5SP524	Xq28	111644143	ENSG00000201285		
HGNC:53794	RNA5SP525	Xq28	111644134	ENSG00000212595		
HGNC:53795	RNA5SP526	17q12	111644135	ENSG00000274663		
HGNC:53796	RNA5SP527	4q13.2	111644144	ENSG00000274759		
HGNC:53797	RNA5SP528	20q11.21	111644145	ENSG00000275305		
HGNC:53798	RNA5SP529	1q21.1	111644136	ENSG00000276442		
HGNC:53799	RNA5SP530	9p11.2	112436692	ENSG00000277049		
HGNC:538	ANXA2P1	4q31.3	303	ENSG00000213406		
HGNC:5380	IDDM9	3q22.3-q25.1				
HGNC:53800	RNA5SP531	8q11.21	111644137	ENSG00000277418		
HGNC:53801	RNA5SP532	20q11.1	112441442	ENSG00000283433		
HGNC:53802	RNA5SP533	1q21.1	111644138	ENSG00000252830		
HGNC:53803	RNA5SP534	1q32.2	111644140	ENSG00000274059		
HGNC:53804	RNA5SP535	11q22.1	111644139	ENSG00000274097		
HGNC:53805	RNA5SP536	1q21.1	111644146	ENSG00000274408		
HGNC:53806	SMBD1P	3q29	111674481	ENSG00000283426		
HGNC:53807	MUC20-OT1	3q29		ENSG00000242086		
HGNC:53808	PFN5P	Xq11.2		ENSG00000283349		
HGNC:5381	IDE	10q23.33	3416	ENSG00000119912	146680	P14735
HGNC:53812	LINC02583	2p21	101805491	ENSG00000187600		
HGNC:53813	GPR141BP	7p14.1	100420413	ENSG00000283444		
HGNC:53814	KRTAP4-17P	17q21.2		ENSG00000251439		
HGNC:53815	KRTAP12-6P	21q22.3				
HGNC:53816	GATD3B	21p12				
HGNC:53817	VAMP9P	4q21.22		ENSG00000284516		
HGNC:53818	TUSC2P2	Xq21.32	112552163	ENSG00000285445		
HGNC:5382	IDH1	2q34	3417	ENSG00000138413	147700	O75874
HGNC:53820	CT47C1	Xq24	727838	ENSG00000277535		A0A0U1RQG5
HGNC:53821	MIR122HG	18q21.31		ENSG00000267391		
HGNC:53824	ZNF451-AS1	6p12.1	101927211	ENSG00000226803		
HGNC:53826	SHLD3	5q12.3	112441434	ENSG00000253251	618030	Q6ZNX1
HGNC:53828	TPTEP2	22q13.1	400927	ENSG00000244627		
HGNC:53829	TPTEP2-CSNK1E	22q13.1	102800317	ENSG00000283900		
HGNC:5383	IDH2	15q26.1	3418	ENSG00000182054	147650	P48735
HGNC:53830	STRA6LP	9q22.33	112272565	ENSG00000254633		
HGNC:53831	SYNGAP1-AS1	6p21.32		ENSG00000274259		
HGNC:53832	SUGT1P4	9q22.33	112272564	ENSG00000254483		
HGNC:53833	H2BK1	7q36.1	114483833	ENSG00000285480		A0A2R8Y619
HGNC:53834	SUGT1P4-STRA6LP	9q22.33	100499484	ENSG00000254876		
HGNC:53835	SUGT1P4-STRA6LP-CCDC180	9q22.33	57653	ENSG00000255036		
HGNC:53837	PRR20G	3q21.3	100419008	ENSG00000239620		P0DPQ3
HGNC:53838	TAF11L1	5p15.1	285697			
HGNC:5384	IDH3A	15q25.1	3419	ENSG00000166411	601149	P50213
HGNC:53845	TAF11L2	5p15.1	391742	ENSG00000284373		A6NLC8
HGNC:53846	TAF11L3	5p15.1	646103	ENSG00000284439		A0A1W2PRV1
HGNC:53847	TAF11L4	5p15.1	391746	ENSG00000284283		A0A1W2PPE2
HGNC:53848	TAF11L5	5p15.1	646066	ENSG00000284234		A0A1W2PP81
HGNC:53849	TAF11L6	5p15.1	391747	ENSG00000284042		P0DW11
HGNC:5385	IDH3B	20p13	3420	ENSG00000101365	604526	O43837
HGNC:53850	TAF11L7	5p15.1	112488736	ENSG00000284465		P0DW12
HGNC:53851	TAF11L8	5p15.1	112488737	ENSG00000283967		P0DW13
HGNC:53852	TAF11L9	5p15.1	112488745	ENSG00000283988		A0A1W2PR64
HGNC:53853	TAF11L10	5p15.1	112488738	ENSG00000284356		P0DW14
HGNC:53854	TAF11L11	5p15.1	112488746	ENSG00000283740		A0A1W2PQ09
HGNC:53855	TAF11L12	5p15.1	112488739	ENSG00000249156		A0A1W2PPW3
HGNC:53856	TAF11L13	5p15.1	112488747	ENSG00000283776		A0A1W2PPH5
HGNC:53857	TAF11L14	5p15.1	112488740	ENSG00000250782		A0A1W2PPL8
HGNC:53858	TMSB15B-AS1	Xq22.2	100128594	ENSG00000231728		
HGNC:53859	LINC02589	Xq22.2	105373300			
HGNC:5386	IDH3G	Xq28	3421	ENSG00000067829	300089	P51553
HGNC:53860	MAGEA4-AS1	Xq28	105373368	ENSG00000229967		
HGNC:53861	LINC02590	2p21				
HGNC:53864	LNCARSR	9q21.31	102723932	ENSG00000233086		
HGNC:53865	KIAA0895LP1	18p11.22	100128238	ENSG00000264714		
HGNC:53866	SLC47A1P2	17p11.2		ENSG00000231625		
HGNC:53867	SPECC1P1	17p12	100418862	ENSG00000227790		
HGNC:53868	SPECC1P2	17p11.2		ENSG00000244456		
HGNC:53869	OTOAP1	16p12.2	653786	ENSG00000257838		
HGNC:5387	IDI1	10p15.3	3422	ENSG00000067064	604055	Q13907
HGNC:53870	TMEM231P1	16q23.1	100420067	ENSG00000262583		
HGNC:53871	S100A15A	1q21.3	112488748	ENSG00000224784		
HGNC:53872	FAM242B	20q11.1	105379478	ENSG00000287889		
HGNC:53873	FAM242C	12q13.13		ENSG00000250432		
HGNC:53874	FAM242D	9q13		ENSG00000231248		
HGNC:53875	FAM242E	9q13	105379438	ENSG00000229697		
HGNC:53876	FAM242F	9p11.2	105376064	ENSG00000275239		
HGNC:53877	MS4A19P	11q12.2		ENSG00000283601		
HGNC:53878	CNTNAP3C	9q12	100289279	ENSG00000283378		
HGNC:5388	IDO					
HGNC:53880	GAU1	12p13.32	101929549	ENSG00000255474		
HGNC:53888	FAM243B	21p11.2				
HGNC:53889	PPIAL4H	1q21.1	105371242	ENSG00000270339		A0A075B767
HGNC:5389	IDS	Xq28	3423	ENSG00000010404	300823	P22304
HGNC:53890	SEC22B2P	1q21.2	100996716	ENSG00000274423		
HGNC:53891	SEC22B3P	1q21.2	100996517	ENSG00000275140		
HGNC:53892	SEC22B4P	1q21.1	102724364	ENSG00000277406		
HGNC:53893	TMA7B	22q13.1	112268293	ENSG00000225528		A0A024R1R8
HGNC:53894	ERFL	19q13.2	390937	ENSG00000268041		A0A1W2PQ73
HGNC:53895	AQP7B	2q11.1	100509620	ENSG00000259916		A0A075B734
HGNC:53898	IL1R1-AS1	2q12.1		ENSG00000226925		
HGNC:539	ANXA2P2	9p13.3	304	ENSG00000231991		A6NMY6
HGNC:5390	IDSP1	Xq28	3424	ENSG00000176289		
HGNC:53900	MAPK6-DT	15q21.2	112543478	ENSG00000259438		
HGNC:53901	LINC02591	1q21.1	388692	ENSG00000263590		
HGNC:53902	SIRLNT	8p11.21		ENSG00000253802		
HGNC:53903	OOSP3	11q12.1	112577461	ENSG00000285231		A0A2R8YFM6
HGNC:53904	OOSP4A	11q12.1	112577462	ENSG00000285010		A0A2R8YFL7
HGNC:53905	OOSP4B	11q12.1	107987155	ENSG00000255393		A0A2R8Y4Y8
HGNC:53906	NACAP10	8q13.2	100132812	ENSG00000254253		
HGNC:53907	DPY19L4P1	1q44	100131533	ENSG00000229663		
HGNC:53908	DPY19L4P2	7q35	100420073	ENSG00000231839		
HGNC:53909	MPPED2-AS1	11p14.1	105376609	ENSG00000254489		
HGNC:5391	IDUA	4p16.3	3425	ENSG00000127415	252800	P35475
HGNC:53910	FAM230D	22q11.21	100996415	ENSG00000187979		
HGNC:53911	KHDRBS2-OT1	6q11.1				
HGNC:53912	ZKSCAN2-DT	16p12.1		ENSG00000274925		
HGNC:53913	WASH8P	12p13.33	100288778	ENSG00000226210		
HGNC:53915	LSP1P4	2p11.2	654342	ENSG00000143429		
HGNC:53916	OCLNP1	5q13.2	647859	ENSG00000230847		
HGNC:53917	RDM1P1	17q21.31		ENSG00000266504		
HGNC:53918	RDM1P2	17q21.31		ENSG00000266497		
HGNC:53919	RDM1P3	17q24.2	100418928	ENSG00000267708		
HGNC:5392	IER3	6p21.33	8870	ENSG00000137331	602996	P46695
HGNC:53920	RDM1P4	17q24.1		ENSG00000271974		
HGNC:53921	RDM1P5	17q12	100131347	ENSG00000263818		
HGNC:53922	NGF-AS1	1p13.2		ENSG00000228035		
HGNC:53923	NOTCH2NLB	1q21.2	100996763	ENSG00000286019	618024	P0DPK3
HGNC:53924	NOTCH2NLC	1q21.2	100996717	ENSG00000286219	618025	P0DPK4
HGNC:53925	NOTCH2NLR	1p11.2	101929796	ENSG00000286106	618026	A0A096LNW5
HGNC:53927	LITAFD	16p13.2	101929989	ENSG00000283516		A0A1B0GVX0
HGNC:53928	CEROX1	16p13.3	115804232	ENSG00000260807		
HGNC:53929	LINC02244	15q26.3	105371018	ENSG00000259590		
HGNC:5393	IER5	1q25.3	51278	ENSG00000162783	607177	Q5VY09
HGNC:53930	ZNF114-AS1	19q13.33	105372429	ENSG00000268186		
HGNC:53931	LINC02599	8q11.21		ENSG00000233858		
HGNC:53932	ETS1-AS1	11q24.3	101929517	ENSG00000254588		
HGNC:53933	LINC02593	1p36.33	100130417	ENSG00000223764		
HGNC:53935	LINC02594	17q21.31	105371786	ENSG00000267440		
HGNC:53936	MUC5B-AS1	11p15.5		ENSG00000255177		
HGNC:53937	CPNE8-AS1	12q12	107984504	ENSG00000257718		
HGNC:53938	TMEM275	1p33	105378696	ENSG00000282881		A0A0U1RQS6
HGNC:5394	CFI	4q25	3426	ENSG00000205403	217030	P05156
HGNC:53942	APONP	12q13.3	100419033	ENSG00000274823		
HGNC:53943	TBILA	3q13.2		ENSG00000261488		
HGNC:53945	LINC02963	12p11.1		ENSG00000255652		
HGNC:53946	LINC02595	Xp11.3	401585	ENSG00000231566		
HGNC:53947	LNCOC1	8q24.3	100288181	ENSG00000253741		
HGNC:53948	LINC02596	1p36.12	105376834	ENSG00000233431		
HGNC:5395	IFI16	1q23.1	3428	ENSG00000163565	147586	Q16666
HGNC:53950	LINC02597	20q13.12	101929866			
HGNC:53951	LGALSL-DT	2p14	105374771	ENSG00000223935		
HGNC:53952	UVRAG-DT	11q13.5	100506113	ENSG00000255507		
HGNC:53953	SREBF2-AS1	22q13.2	112637020	ENSG00000184068		
HGNC:53954	LINC02598	12p13.2		ENSG00000256155		
HGNC:53956	LINCADL	5q23.1	107986443			
HGNC:53957	GPRACR	9q34.11	401554	ENSG00000196979		
HGNC:53959	H2AL1Q	Xp21.1	115482714	ENSG00000249467		
HGNC:5396	IFI17					
HGNC:53960	H2AL3	Xp11.4	115482686	ENSG00000229674		A0A3B3IU63
HGNC:53961	H2AL1MP	Xp21.1	115482687	ENSG00000285944		
HGNC:53962	H2AQ1P	Xq26.3	115482715	ENSG00000285989		
HGNC:53963	MACORIS	10p11.22	101929951	ENSG00000237797		
HGNC:53964	ZKSCAN7-AS1	3p21.31		ENSG00000236869		
HGNC:53965	ACTR3-AS1	2q14.1	101060091			
HGNC:53966	LINC02601	Xp11.4	105373185	ENSG00000223714		
HGNC:53967	ZEBTR	10p11.22	113391337	ENSG00000289412		
HGNC:53968	LINC02602	1q32.2	107985257			
HGNC:53969	DHCR24-DT	1p32.3	107984958	ENSG00000233203		
HGNC:5397	IFI27	14q32.12	3429	ENSG00000165949	600009	P40305
HGNC:53970	MIRLET7A1HG	9q22.32		ENSG00000269929		
HGNC:53972	LINC02604	7q11.21	644794	ENSG00000273142		
HGNC:53973	HMGA2-AS1	12q14.3	100129940	ENSG00000197301		
HGNC:53974	LINC02605	8q21.13	112935892	ENSG00000261618		
HGNC:53975	RMEL3	5q11.2	102724122	ENSG00000250961		
HGNC:53976	SCAT2	12q13.13		ENSG00000257596		
HGNC:53977	FAM230H	22q11.21	100996335	ENSG00000206142		
HGNC:53978	PTMAP10	7q33	442727	ENSG00000213237		
HGNC:53979	PTMAP11	9q22.33	441454	ENSG00000269907		
HGNC:5398	IFI30	19p13.11	10437	ENSG00000216490	604664	P13284
HGNC:53980	NPAP1L	16q21	729159	ENSG00000278499		
HGNC:53981	WASH9P	1p36.33	100996442	ENSG00000279457		
HGNC:53982	PTMAP12	9q22.32	728026	ENSG00000282886		
HGNC:53983	PTMAP13	17q25.1	105371898			
HGNC:53984	PTMAP14	Xp22.2	105373140			
HGNC:53985	PTMAP15	8q22.3	112935968	ENSG00000255105		
HGNC:53986	HTR3C2P	3q27.1	389180	ENSG00000233576		
HGNC:53988	MIR9718	14q23.1	113218481			
HGNC:53989	MIR9851	10q25.3	113218494			
HGNC:5399	IFI35	17q21.31	3430	ENSG00000068079	600735	P80217
HGNC:53990	MIR9898	12q13.13	113218482			
HGNC:53991	MIR9899	2q23.2	113218495			
HGNC:53992	MIR9900	3q13.2	113218483			
HGNC:53993	MIR9901	16p11.2	113218496			
HGNC:53994	MIR9902-1	12q24.31	113218484			
HGNC:53995	MIR9902-2	12q24.31	113218511			
HGNC:53996	MIR9903	8q22.2	113218497			
HGNC:53997	MIR9983	6p21.2	113218508			
HGNC:53998	MIR9985	Yp11.2	113218498			
HGNC:53999	MIR9986	2q21.2	113218485			
HGNC:54	ABCC3	17q21.33	8714	ENSG00000108846	604323	O15438
HGNC:540	ANXA2P3	10q21.3	305	ENSG00000216740		
HGNC:5400	IFI4	1				
HGNC:54000	MIR10226	17q21.32	113218499			
HGNC:54001	MIR10392	11q13.1	113218486			
HGNC:54002	MIR10393	15q21.1	113218500			
HGNC:54003	MIR10394	19q13.43	113218487			
HGNC:54005	MIR10396A	21p11.2	113218501			
HGNC:54006	MIR10396B	21p11.2	113218488			
HGNC:54007	MIR10397	5p15.2	113218502			
HGNC:54008	MIR10398	6p21.1	113218489			
HGNC:54009	MIR10399	7q34	113218503			
HGNC:5401	SP110	2q37.1	3431	ENSG00000135899	604457	Q9HB58
HGNC:54010	MIR10400	8q24.3	113218512			
HGNC:54012	MIR10522	5p15.1	113218490			
HGNC:54013	MIR10523	5q35.1	113218510			
HGNC:54014	MIR10524	6q14.1	113218491			
HGNC:54015	MIR10525	7q11.23	113218504			
HGNC:54016	MIR10526	11q24.1	113218492			
HGNC:54017	MIR10527	12q14.2	113218505			
HGNC:54018	MIR11181	15q25.3	113218493			
HGNC:54019	MIR11399	1p13.2	113218506			
HGNC:5402	IFI53					
HGNC:54020	MIR11401	16q24.2	113218509			
HGNC:54021	MIR12113	4p15.33	113218507			
HGNC:54022	MIR12114	22q13.33	113218480			
HGNC:54023	MIR12115	4p15.2	113219450			
HGNC:54024	MIR12116	1q25.2	113219451			
HGNC:54025	MIR12117	9p21.1	113219452			
HGNC:54026	MIR12118	5q35.2	113219469			
HGNC:54027	MIR12119	7q22.1	113219453			
HGNC:54028	MIR12120	Yq11.221	113219468			
HGNC:54029	MIR12121	14q32.33	113219454			
HGNC:5403	IFI54					
HGNC:54030	MIR12122	20q13.13	113219455			
HGNC:54031	MIR12123	8q21.13	113219456			
HGNC:54032	MIR12124	3q21.3	113219457			
HGNC:54033	MIR12125	5q34	113219458			
HGNC:54034	MIR12126	9q34.11	113219459			
HGNC:54035	MIR12127	3p25.3	113219470			
HGNC:54036	MIR12128	16q24.1	113219463			
HGNC:54037	MIR12129	Xq28	113219460			
HGNC:54038	MIR12130	5q23.1	113219464			
HGNC:54039	MIR12131	6q25.1	113219461			
HGNC:5404	IFI56					
HGNC:54040	MIR12132	1p31.3	113219465			
HGNC:54041	MIR12133	1p21.3	113219466			
HGNC:54042	MIR12135	15q24.1	113219462			
HGNC:54043	MIR12136	1p36.33	113219467			
HGNC:54044	LRRC52-AS1	1q23.3-q24.1	400794	ENSG00000237463		
HGNC:54045	C2CD4D-AS1	1q21.3	100132111	ENSG00000234614		
HGNC:54046	TMCO1-AS1	1q24.1	100147773	ENSG00000224358		
HGNC:54047	LINC02606	1p36.22	100506022	ENSG00000284693		
HGNC:54048	ZNF687-AS1	1q21.3	100507670	ENSG00000232671		
HGNC:54049	LINC02607	1p21.3	100996635	ENSG00000228971		
HGNC:5405	IFI56P					
HGNC:54050	EMC1-AS1	1p36.13	101927895	ENSG00000230424		
HGNC:54051	GORAB-AS1	1q24.2	101928650	ENSG00000231407		
HGNC:54052	LINC02608	1q32.3	101929541	ENSG00000226251		
HGNC:54053	HSD11B1-AS1	1q32.2	101930114	ENSG00000227591		
HGNC:54054	LYPLAL1-AS1	1q41	102723886	ENSG00000228536		
HGNC:54055	CLCA4-AS1	1p22.3	105378828	ENSG00000236915		
HGNC:54056	MAP4K3-DT	2p22.1	728730	ENSG00000231312		
HGNC:54057	CRIM1-DT	2p22.2	100288911	ENSG00000260025		
HGNC:54058	SNTG2-AS1	2p25.3	101060391	ENSG00000235688		
HGNC:54059	CHROMR	2q31.2	101927027	ENSG00000223960		
HGNC:5406	IFI75	reserved				
HGNC:54060	LINC02611	2q11.2	101927070	ENSG00000226791		
HGNC:54061	FSIP2-AS2	2q32.1	101927196	ENSG00000226747		
HGNC:54062	HECW2-AS1	2q32.3	101927482	ENSG00000229056		
HGNC:54063	MYOSLID-AS1	2q33.3	101927865			
HGNC:54064	HDAC4-AS1	2q37.3	101928111	ENSG00000222020		
HGNC:54065	NCKAP5-AS2	2q21.2	101928161	ENSG00000226953		
HGNC:54066	EIF2AK3-DT	2p11.2	101928403	ENSG00000234028		
HGNC:54067	LINC02612	2q23.3	101929282	ENSG00000224048		
HGNC:54068	LINC02613	2p22.1	101929596	ENSG00000231367		
HGNC:54069	SCN1A-AS1	2q24.3	101929680	ENSG00000236107		
HGNC:5407	IFIT1	10q23.31	3434	ENSG00000185745	147690	P09914
HGNC:54070	ODC1-DT	2p25.1	101929715	ENSG00000257135		
HGNC:54071	CD200R1L-AS1	3q13.2	100129297	ENSG00000242770		
HGNC:54072	LINC02614	3q21.2	101927056	ENSG00000241288		
HGNC:54073	SMIM40	6p21.32	113523636	ENSG00000286920		Q5STR5
HGNC:54074	SMIM38	11q13.3	107984345	ENSG00000284713		A0A286YFK9
HGNC:54075	SMIM41	12q13.13	113523638	ENSG00000284791		A0A2R8YCJ5
HGNC:54076	SMIM39	2q21.1	113523639	ENSG00000284479		A0A1B0GW54
HGNC:54077	RARB-AS1	3p24.2	105376997			
HGNC:54078	LINC02616	4p14	100508631	ENSG00000261761		
HGNC:54079	GALNTL6-AS1	4q34.1	101928314			
HGNC:5408	IFIT1P1	13q13.1	8373	ENSG00000215515		
HGNC:54080	PIGY-DT	4q22.1	101929134	ENSG00000285122		
HGNC:54081	CCDC201	7p12.3	114515518	ENSG00000283247		A0A1B0GTI1
HGNC:54083	DCXR-DT	17q25.3	113523640	ENSG00000264569		
HGNC:54084	DERPC	16q22.1	113455421	ENSG00000286140		P0CG12
HGNC:54085	MCTP1-AS1	5q15		ENSG00000249545		
HGNC:54088	MAP3K2-DT	2q14.3	100506922	ENSG00000236682		
HGNC:54089	LINC02617	12p13.2		ENSG00000256288		
HGNC:5409	IFIT2	10q23.31	3433	ENSG00000119922	147040	P09913
HGNC:54091	LRRC78P	3q23	646730			
HGNC:54092	SLC7A14-AS1	3q26.2	101928583	ENSG00000285051		
HGNC:54093	PPM1K-DT	4q22.1	105369192	ENSG00000246375		
HGNC:54094	LINC02619	4q13.1	105377245	ENSG00000249382		
HGNC:54095	UBE2D3-AS1	4q24	105377348	ENSG00000246560		
HGNC:54096	RENO1	17q25.3		ENSG00000287431		
HGNC:54097	LINC02620	10q25.1	101927523	ENSG00000225768		
HGNC:54098	LINC02621	10q21.2	105378325	ENSG00000234756		
HGNC:54099	LINC02622	10q22.1	105378349	ENSG00000259267		
HGNC:541	ANXA3	4q21.21	306	ENSG00000138772	106490	P12429
HGNC:54100	ITPRIP-AS1	10q25.1	101927472	ENSG00000228261		
HGNC:54101	LINC02623	10q11.21	101929445	ENSG00000234944		
HGNC:54102	ANK3-DT	10q21.2	105378320	ENSG00000254271		
HGNC:54103	LINC02624	10q25.1	105378470	ENSG00000229775		
HGNC:54104	LINC02625	10q21.2	107984237	ENSG00000233643		
HGNC:54105	LINC02626	10q25.3	102724589	ENSG00000236799		
HGNC:54106	LINC02627	10q25.1	101927549	ENSG00000229466		
HGNC:54107	LINC02628	10p11.22	105376490	ENSG00000226412		
HGNC:54108	LINC02629	10p11.22		ENSG00000223470		
HGNC:54109	ZNF25-DT	10p11.21	105376499	ENSG00000226447		
HGNC:5411	IFIT3	10q23.31	3437	ENSG00000119917	604650	O14879
HGNC:54110	LINC02630	10p11.21	105376495	ENSG00000227313		
HGNC:54112	LINC02631	2q22.1		ENSG00000237772		
HGNC:54114	LINC02632	10q11.21	107984178	ENSG00000234864		
HGNC:54116	LINC02633	10q11.21	105378270	ENSG00000224265		
HGNC:54117	LINC02634	10p11.21	105376493	ENSG00000233200		
HGNC:54118	LINC02635	10p11.21	105376491	ENSG00000283000		
HGNC:54119	LINC02636	10q22.1	102723350	ENSG00000224222		
HGNC:5412	IFITM1	11p15.5	8519	ENSG00000185885	604456	P13164
HGNC:54120	LINC02637	10q11.22	102724350	ENSG00000272430		
HGNC:54122	LINC02639	10p15.1	105376365	ENSG00000230573		
HGNC:54123	LINC02640	10q21.3	107984241	ENSG00000233590		
HGNC:54124	LINC02642	10p14	105376388	ENSG00000232591		
HGNC:54125	LINC02641	10q26.13	105378531	ENSG00000230131		
HGNC:54126	LINC02643	10p12.31	105376444	ENSG00000230109		
HGNC:54127	LINC02644	10p11.23	105376480	ENSG00000230720		
HGNC:54128	EDRF1-DT	10q26.2	399821	ENSG00000224023		
HGNC:54129	LINC02645	10p15.3	105376351	ENSG00000234170		
HGNC:5413	IFITM2	11p15.5	10581	ENSG00000185201	605578	Q01629
HGNC:54130	LINC02646	10q26.3	107984002	ENSG00000236303		
HGNC:54131	LINC02647	10q23.1	101929646	ENSG00000223993		
HGNC:54132	LINC02648	10p14	101928150	ENSG00000225948		
HGNC:54133	FAM245B	10q11.22	102724643	ENSG00000285662		
HGNC:54134	LINC02649	10p15.1	399715	ENSG00000215244		
HGNC:54135	LINC02650	10q23.1	105378397	ENSG00000233945		
HGNC:54136	LINC02651	10q22.1	105378346	ENSG00000235645		
HGNC:54137	LINC02652	10p12.1	105376468	ENSG00000237128		
HGNC:54138	LINC02653	10q23.31	101926942	ENSG00000236373		
HGNC:54139	MPP7-DT	10p12.1	105376466	ENSG00000282996		
HGNC:5414	IFITM3	11p15.5	10410	ENSG00000142089	605579	Q01628
HGNC:54140	LINC02654	10p13	102724039	ENSG00000226140		
HGNC:54141	LINC02655	10q23.1	105378386	ENSG00000231082		
HGNC:54142	LINC02656	10p15.1	399716	ENSG00000212743		
HGNC:54143	LASTR	10p15.1	105376382	ENSG00000242147	618938	
HGNC:54144	LINC02658	10q11.21	102724264	ENSG00000234973		
HGNC:54145	LINC02659	10q11.21	105378277	ENSG00000236769		
